center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
2,-15.0,,618,618,0,,,,,100,0,,,,,c+2,negs,0.5,period,0.9646706249914132,None,None,,,,,,,,,,,0,618,618,472,1487.192113334022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.1830950840085,1487.192113334022,1487.6780666249979,1487.6780666249979,1487.6780666249979,1487.7502229170059,1487.7502229170059,1487.7502229170059,1488.1644078750105,period,0.9646706249914132,None,1488.1645515420241,1488.1646055419988,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-8,-15.0,,619,619,0,,,,,100,0,,,,,c-8,negs,1.25,z,2.0083509579999372,None,None,,,,,,,,,,,0,619,619,286,1488.1762540840136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.167627042014,1488.1762540840136,1489.4115347500192,1489.4115347500192,1489.4115347500192,1489.4837542500172,1489.4837542500172,1489.4837542500172,1490.1870207090105,z,2.0083509579999372,None,1490.1871184589982,1490.18715779201,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-8,-15.0,,620,620,0,,,,,100,0,,,,,c-8,negs,1.0,z,1.5445865420042537,None,None,,,,,,,,,,,0,620,620,276,1490.1979806669988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.189116499998,1490.1979806669988,1491.1871901670238,1491.1871901670238,1491.1871901670238,1491.26205054202,1491.26205054202,1491.26205054202,1491.748511459009,z,1.5445865420042537,None,1491.7486607090104,1491.748710875021,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,-15.0,,621,621,0,,,,,100,0,,,,,c-2,negs,0.75,period,1.3588552919973154,None,None,,,,,,,,,,,0,621,621,397,1491.7600813750178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.7512906250195,1491.7600813750178,1492.494964042009,1492.494964042009,1492.494964042009,1492.5668039590237,1492.5668039590237,1492.5668039590237,1493.1311721670208,period,1.3588552919973154,None,1493.131268209021,1493.1313069169992,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-4,-15.0,,622,622,0,,,,,100,0,,,,,c-4,negs,0.5,period,1.051066083018668,None,None,,,,,,,,,,,0,622,622,340,1493.1455895000254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.1332516670227,1493.1455895000254,1493.6282702500175,1493.6282702500175,1493.6282702500175,1493.7003912500222,1493.7003912500222,1493.7003912500222,1494.203134750016,period,1.051066083018668,None,1494.2032548340212,1494.203304499999,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
4,0.0,,623,623,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.2856179999944288,None,None,,,,,,,,,,,0,623,623,684,1494.2144581250031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.20549695901,1494.2144581250031,1494.9549968340143,1494.9549968340143,1494.9549968340143,1495.0287933340005,1495.0287933340005,1495.0287933340005,1495.5041650420171,period,1.2856179999944288,None,1495.5043031250243,1495.5043559590122,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
4,0.0,,624,624,0,,,,,0,100,,,,,c+4,noss,1.0,period,1.4860514160245657,None,None,,,,,,,,,,,0,624,624,703,1495.514852250024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.506557042012,1495.514852250024,1496.5042580420268,1496.5042580420268,1496.5042580420268,1496.577889084001,1496.577889084001,1496.577889084001,1497.0042884170252,period,1.4860514160245657,None,1497.0044164170104,1497.0044665420137,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-4,-15.0,,625,625,0,,,,,100,0,,,,,c-4,negs,0.5,period,0.8892423330107704,None,None,,,,,,,,,,,0,625,625,338,1497.0147914590198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.0067265000253,1497.0147914590198,1497.5045876250078,1497.5045876250078,1497.5045876250078,1497.5791659170063,1497.5791659170063,1497.5791659170063,1497.9145703340182,period,0.8892423330107704,None,1497.914692500024,1497.9147414590116,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,-15.0,,626,626,0,,,,,100,0,,,,,c-2,negs,1.25,period,1.8381272079714108,None,None,,,,,,,,,,,0,626,626,410,1497.9258599590103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.9172155840206,1497.9258599590103,1499.1620857090165,1499.1620857090165,1499.1620857090165,1499.2341830000223,1499.2341830000223,1499.2341830000223,1499.770818375022,period,1.8381272079714108,None,1499.7709350420046,1499.770983250026,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-8,-15.0,,627,627,0,,,,,100,0,,,,,c-8,negs,0.75,period,1.1554360419977456,None,None,,,,,,,,,,,0,627,627,272,1499.781843500008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.7734098750225,1499.781843500008,1500.5213814169983,1500.5213814169983,1500.5213814169983,1500.5957104590198,1500.5957104590198,1500.5957104590198,1500.9481638750003,period,1.1554360419977456,None,1500.9482848750195,1500.9483327920025,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
8,15.0,,628,628,0,,,,,100,0,,,,,c+8,poss,1.25,period,1.6641791250149254,None,None,,,,,,,,,,,0,628,628,246,1500.95895512501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.9504180000222,1500.95895512501,1502.1953016670013,1502.1953016670013,1502.1953016670013,1502.268467625021,1502.268467625021,1502.268467625021,1502.6318853340053,period,1.6641791250149254,None,1502.63206308402,1502.6321573750174,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
6,15.0,,629,629,0,,,,,100,0,,,,,c+6,poss,0.75,period,1.2695179590082262,None,None,,,,,,,,,,,0,629,629,180,1502.6440369590127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.6350767090044,1502.6440369590127,1503.3787512090057,1503.3787512090057,1503.3787512090057,1503.450619250012,1503.450619250012,1503.450619250012,1503.9255780840176,period,1.2695179590082262,None,1503.925681209017,1503.9257373340079,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
0,0.0,,630,630,0,,,,,0,100,,,,,c+0,noss,1.25,period,1.8306378339766525,None,None,,,,,,,,,,,0,630,630,629,1503.9321339590242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.9276966250036,1503.9321339590242,1505.1716171250155,1505.1716171250155,1505.1716171250155,1505.2449894169986,1505.2449894169986,1505.2449894169986,1505.765227334021,period,1.8306378339766525,None,1505.765351500013,1505.765401792014,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-4,0.0,,631,631,0,,,,,0,100,,,,,c-4,noss,0.75,period,1.1329977919813246,None,None,,,,,,,,,,,0,631,631,521,1505.77652420901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.7676179170085,1505.77652420901,1506.511432291998,1506.511432291998,1506.511432291998,1506.584277875023,1506.584277875023,1506.584277875023,1506.915075500001,period,1.1329977919813246,None,1506.9152339170105,1506.9152857500012,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
4,0.0,,632,632,0,,,,,0,100,,,,,c+4,noss,1.0,period,1.5032794589933474,None,None,,,,,,,,,,,0,632,632,694,1506.9270705420058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.9179717920197,1506.9270705420058,1507.912269042019,1507.912269042019,1507.912269042019,1507.984350417013,1507.984350417013,1507.984350417013,1508.442103459005,period,1.5032794589933474,None,1508.44220387502,1508.4422430000268,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,-15.0,,633,633,0,,,,,100,0,,,,,c+2,negs,1.25,period,1.7649645000055898,None,None,,,,,,,,,,,0,633,633,494,1508.4487277500157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.4442344170238,1508.4487277500157,1509.6882204170106,1509.6882204170106,1509.6882204170106,1509.7628771669988,1509.7628771669988,1509.7628771669988,1510.225256250007,period,1.7649645000055898,None,1510.2253584590217,1510.2253973750048,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-4,-15.0,,634,634,0,,,,,100,0,,,,,c-4,negs,1.0,period,2.2165101249993313,None,None,,,,,,,,,,,0,634,634,359,1510.2316907500208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.2273245840042,1510.2316907500208,1511.2218898750143,1511.2218898750143,1511.2218898750143,1511.2961596670211,1511.2961596670211,1511.2961596670211,1512.454755209008,period,2.2165101249993313,None,1512.4549005420122,1512.4549533750105,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,-15.0,,635,635,0,,,,,100,0,,,,,c+2,negs,1.0,period,1.5232559590076562,None,None,,,,,,,,,,,0,635,635,490,1512.4660753339995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.4579880000092,1512.4660753339995,1513.4553432500106,1513.4553432500106,1513.4553432500106,1513.5296590000216,1513.5296590000216,1513.5296590000216,1513.9984125000192,period,1.5232559590076562,None,1513.9985354590171,1513.998585000023,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,0.0,,636,636,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.5474793750036042,None,None,,,,,,,,,,,0,636,636,655,1514.0094304170052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.0007622500125,1514.0094304170052,1514.9957157090248,1514.9957157090248,1514.9957157090248,1515.0692572090193,1515.0692572090193,1515.0692572090193,1515.565339792025,period,1.5474793750036042,None,1515.5655057920085,1515.5655560420128,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-4,0.0,,637,637,0,,,,,0,100,,,,,c-4,noss,1.25,z,1.942947457981063,None,None,,,,,,,,,,,0,637,637,536,1515.5776025000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.5685882920225,1515.5776025000087,1516.8118752920127,1516.8118752920127,1516.8118752920127,1516.8842276670039,1516.8842276670039,1516.8842276670039,1517.531760959013,z,1.942947457981063,None,1517.5318884170265,1517.531938500004,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-8,-15.0,,638,638,0,,,,,100,0,,,,,c-8,negs,0.5,period,1.7262690420029685,None,None,,,,,,,,,,,0,638,638,254,1517.5435206670081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.5347142090031,1517.5435206670081,1518.029160459002,1518.029160459002,1518.029160459002,1518.1014489590016,1518.1014489590016,1518.1014489590016,1519.2723241250205,period,1.7262690420029685,None,1519.2724452920083,1519.272494292003,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,15.0,,639,639,0,,,,,100,0,,,,,c+2,poss,0.5,z,1.9632232920266688,None,None,,,,,,,,,,,0,639,639,93,1519.2830755420146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.2749562920071,1519.2830755420146,1519.7716593750229,1519.7716593750229,1519.7716593750229,1519.8463093750179,1519.8463093750179,1519.8463093750179,1521.2487896670063,z,1.9632232920266688,None,1521.2488912920235,1521.2489302500035,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
0,0.0,,640,640,0,,,,,0,100,,,,,c+0,noss,1.0,period,1.4783452079864219,None,None,,,,,,,,,,,0,640,640,619,1521.2596069590072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.2509500420128,1521.2596069590072,1522.246052041999,1522.246052041999,1522.246052041999,1522.319020667026,1522.319020667026,1522.319020667026,1522.7493440840044,period,1.4783452079864219,None,1522.7494737500092,1522.7495279590075,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,-15.0,,641,641,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.3973601250036154,None,None,,,,,,,,,,,0,641,641,482,1522.7604781670088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.7516880420153,1522.7604781670088,1523.4960203750234,1523.4960203750234,1523.4960203750234,1523.5682815000182,1523.5682815000182,1523.5682815000182,1524.1655293340154,period,1.3973601250036154,None,1524.1656544590078,1524.1657034590025,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-4,-15.0,,642,642,0,,,,,100,0,,,,,c-4,negs,0.75,period,1.3065865410026163,None,None,,,,,,,,,,,0,642,642,351,1524.176931584021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.1681102090224,1524.176931584021,1524.9130567090178,1524.9130567090178,1524.9130567090178,1524.984829834022,1524.984829834022,1524.984829834022,1525.4872055420128,period,1.3065865410026163,None,1525.4873049170128,1525.4873442500248,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,-15.0,,643,643,0,,,,,100,0,,,,,c-2,negs,0.5,period,1.0856139170064125,None,None,,,,,,,,,,,0,643,643,381,1525.498077709024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.489284625015,1525.498077709024,1525.9891786250228,1525.9891786250228,1525.9891786250228,1526.0633774170128,1526.0633774170128,1526.0633774170128,1526.5885661250213,period,1.0856139170064125,None,1526.5886912090064,1526.5887401250075,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
0,-15.0,,644,644,0,,,,,100,0,,,,,c+0,negs,1.25,period,1.6685247909917962,None,None,,,,,,,,,,,0,644,644,459,1526.5993320000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.590868209023,1526.5993320000125,1527.8390421670047,1527.8390421670047,1527.8390421670047,1527.9133632919984,1527.9133632919984,1527.9133632919984,1528.2724490840046,period,1.6685247909917962,None,1528.272588584019,1528.27263708401,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,0.0,,645,645,0,,,,,0,100,,,,,c-2,noss,0.75,period,1.6665719579905272,None,None,,,,,,,,,,,0,645,645,562,1528.2830410420138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.2748953340051,1528.2830410420138,1529.0219859589997,1529.0219859589997,1529.0219859589997,1529.0967448750162,1529.0967448750162,1529.0967448750162,1529.9551498340152,period,1.6665719579905272,None,1529.9552967089985,1529.9553447920189,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
6,15.0,,646,646,0,,,,,100,0,,,,,c+6,poss,1.25,period,1.7740879159828182,None,None,,,,,,,,,,,0,646,646,201,1529.9661198750255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.9578959589999,1529.9661198750255,1531.2054560000252,1531.2054560000252,1531.2054560000252,1531.280164542026,1531.280164542026,1531.280164542026,1531.7494457090215,period,1.7740879159828182,None,1531.7496056250238,1531.7496569590003,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,0.0,,647,647,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.7890385840146337,None,None,,,,,,,,,,,0,647,647,671,1531.7618362920184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.7525884170027,1531.7618362920184,1532.9964024170185,1532.9964024170185,1532.9964024170185,1533.0686732090253,1533.0686732090253,1533.0686732090253,1533.5543925420207,period,1.7890385840146337,None,1533.554491042014,1533.5545292500174,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,15.0,,648,648,0,,,,,100,0,,,,,c+2,poss,1.25,period,1.9890511670091655,None,None,,,,,,,,,,,0,648,648,125,1533.5655897920078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.5565083750116,1533.5655897920078,1534.8056150000193,1534.8056150000193,1534.8056150000193,1534.8801919590042,1534.8801919590042,1534.8801919590042,1535.5659466250218,period,1.9890511670091655,None,1535.566072000016,1535.5661215840082,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,15.0,,649,649,0,,,,,100,0,,,,,c+2,poss,1.0,period,1.6822993330133613,None,None,,,,,,,,,,,0,649,649,110,1535.5774931250198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.5684432499984,1535.5774931250198,1536.56319312501,1536.56319312501,1536.56319312501,1536.6351251250017,1536.6351251250017,1536.6351251250017,1537.266554959002,period,1.6822993330133613,None,1537.266710292024,1537.266765709006,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,15.0,,650,650,0,,,,,100,0,,,,,c+2,poss,1.0,period,1.4973129999998491,None,None,,,,,,,,,,,0,650,650,112,1537.2783265000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537.269427250023,1537.2783265000035,1538.263351917005,1538.263351917005,1538.263351917005,1538.3361807090114,1538.3361807090114,1538.3361807090114,1538.7828119590122,period,1.4973129999998491,None,1538.7829390840197,1538.7829885420215,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
0,15.0,,651,651,0,,,,,100,0,,,,,c+0,poss,0.75,period,1.232293374981964,None,None,,,,,,,,,,,0,651,651,58,1538.7934752090077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.7850894170115,1538.7934752090077,1539.5298657500243,1539.5298657500243,1539.5298657500243,1539.601591500017,1539.601591500017,1539.601591500017,1540.0323999590182,period,1.232293374981964,None,1540.0325235839991,1540.0325727500021,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
0,15.0,,652,652,0,,,,,100,0,,,,,c+0,poss,1.25,period,2.5072970830078702,None,None,,,,,,,,,,,0,652,652,80,1540.0434401250095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.0345926670125,1540.0434401250095,1541.2800923750037,1541.2800923750037,1541.2800923750037,1541.3524216250225,1541.3524216250225,1541.3524216250225,1542.554663292016,period,2.5072970830078702,None,1542.554844875005,1542.554895084002,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,-15.0,,653,653,0,,,,,100,0,,,,,c+2,negs,0.5,z,1.241441833000863,None,None,,,,,,,,,,,0,653,653,465,1542.5663155000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.5572540420108,1542.5663155000075,1543.055716834002,1543.055716834002,1543.055716834002,1543.1306382500043,1543.1306382500043,1543.1306382500043,1543.8158855840156,z,1.241441833000863,None,1543.8160111250181,1543.816062042024,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-4,-15.0,,654,654,0,,,,,100,0,,,,,c-4,negs,0.75,z,1.873698500014143,None,None,,,,,,,,,,,0,654,654,353,1543.8270939590002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.8184354590194,1543.8270939590002,1544.5635625840223,1544.5635625840223,1544.5635625840223,1544.6356861250242,1544.6356861250242,1544.6356861250242,1545.7047220840177,z,1.873698500014143,None,1545.704840750026,1545.7048894590116,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
