center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
0,-15.0,,818,818,0,,,,,,,,,,c+0,negs,100,right,1.2800766250002198,None,None,,,,,,,,,,,0,818,818,577,1844.1026415000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.0942345000003,1844.1026415000015,1844.5884477919972,1844.5884477919972,1844.6599266670019,1844.6599266670019,1845.3912775419958,right,1.2800766250002198,None,1845.391416499995,1845.3914843330058,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
1,0.0,,819,819,0,,,,,,,,,,c+1,noss,0,right,1.316053208996891,None,None,,,,,,,,,,,0,819,819,891,1845.4016765000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.3937297500015,1845.4016765000051,1845.8885915000064,1845.8885915000064,1845.961480417005,1845.961480417005,1846.7243057499945,right,1.316053208996891,None,1846.7244427920014,1846.724498042,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-1,0.0,,820,820,0,,,,,,,,,,c-1,noss,0,right,1.3102452919993084,None,None,,,,,,,,,,,0,820,820,801,1846.7344256669967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846.726476207994,1846.7344256669967,1847.2219117080022,1847.2219117080022,1847.2938745420033,1847.2938745420033,1848.0470096249992,right,1.3102452919993084,None,1848.0471148750003,1848.0471574170006,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
0,15.0,,821,821,0,,,,,,,,,,c+0,poss,100,right,1.366070457996102,None,None,,,,,,,,,,,0,821,821,60,1848.057179125004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.0490480829976,1848.057179125004,1848.5474886670054,1848.5474886670054,1848.622443458,1848.622443458,1849.4345567920027,right,1.366070457996102,None,1849.4346645419937,1849.4347108750007,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-4,-15.0,,822,822,0,,,,,,,,,,c-4,negs,100,left,1.6325472500029719,None,None,,,,,,,,,,,0,822,822,462,1849.441319957994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.4366653329998,1849.441319957994,1849.9305245829964,1849.9305245829964,1850.0058268750072,1850.0058268750072,1851.0808084579985,left,1.6325472500029719,None,1851.0809098329992,1851.080951917007,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-2,15.0,,823,823,0,,,,,,,,,,c-2,poss,100,left,1.4815831669984618,None,None,,,,,,,,,,,0,823,823,42,1851.0915632080068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.0833212500074,1851.0915632080068,1851.5808187500006,1851.5808187500006,1851.6558613330053,1851.6558613330053,1852.5760282920019,left,1.4815831669984618,None,1852.5761825419977,1852.5762412080003,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
1,0.0,,824,824,0,,,,,,,,,,c+1,noss,0,right,1.320688916996005,None,None,,,,,,,,,,,0,824,824,863,1852.5867022499951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.5785880830008,1852.5867022499951,1853.0722989580026,1853.0722989580026,1853.1443314169956,1853.1443314169956,1853.9142173329965,right,1.320688916996005,None,1853.9143681250061,1853.9144237079963,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
2,15.0,,825,825,0,,,,,,,,,,c+2,poss,100,left,1.259091250001802,None,None,,,,,,,,,,,0,825,825,155,1853.9250950829955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.9164640000017,1853.9250950829955,1854.4141493749994,1854.4141493749994,1854.4892955000032,1854.4892955000032,1855.1915553750077,left,1.259091250001802,None,1855.191682333003,1855.1917381669991,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
0,15.0,,826,826,0,,,,,,,,,,c+0,poss,100,left,1.7370159170095576,None,None,,,,,,,,,,,0,826,826,87,1855.2027283330026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.1942063329989,1855.2027283330026,1855.6888337079945,1855.6888337079945,1855.7606356670076,1855.7606356670076,1856.942662708003,left,1.7370159170095576,None,1856.9428172499975,1856.9428766249985,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-2,0.0,,827,827,0,,,,,,,,,,c-2,noss,0,left,1.8687347910017706,None,None,,,,,,,,,,,0,827,827,768,1856.9532540830041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.9451136670032,1856.9532540830041,1857.4393498329955,1857.4393498329955,1857.5110441250072,1857.5110441250072,1858.8249628330013,left,1.8687347910017706,None,1858.825092082996,1858.825147042,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
1,0.0,,828,828,0,,,,,,,,,,c+1,noss,0,right,1.58707733299525,None,None,,,,,,,,,,,0,828,828,868,1858.835179499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.827133125007,1858.835179499998,1859.321537917007,1859.321537917007,1859.3944416249942,1859.3944416249942,1860.425047417004,right,1.58707733299525,None,1860.4252542920076,1860.4253640419993,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-6,-15.0,,829,829,0,,,,,,,,,,c-6,negs,100,left,1.6034287079964997,None,None,,,,,,,,,,,0,829,829,441,1860.4359582499965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.4278714169996,1860.4359582499965,1860.922419500006,1860.922419500006,1860.9942863329998,1860.9942863329998,1862.0422714170054,left,1.6034287079964997,None,1862.0424163329953,1862.0424750419988,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
4,15.0,,830,830,0,,,,,,,,,,c+4,poss,100,right,1.4770607499958714,None,None,,,,,,,,,,,0,830,830,176,1862.0528595830037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.0445168749939,1862.0528595830037,1862.5391750420022,1862.5391750420022,1862.611286958003,1862.611286958003,1863.541766000002,right,1.4770607499958714,None,1863.5419342919995,1863.5419878330067,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
2,0.0,,831,831,0,,,,,,,,,,c+2,noss,0,right,1.4058877499919618,None,None,,,,,,,,,,,0,831,831,924,1863.552471541996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.5445945000029,1863.552471541996,1864.0391091669953,1864.0391091669953,1864.1122235830044,1864.1122235830044,1864.9635567500009,right,1.4058877499919618,None,1864.963680666995,1864.963753666998,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
1,0.0,,832,832,0,,,,,,,,,,c+1,noss,0,right,1.8897308329906082,None,None,,,,,,,,,,,0,832,832,889,1864.9893614579996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.9657644170002,1864.9893614579996,1865.4657442499956,1865.4657442499956,1865.5396391670001,1865.5396391670001,1866.8818068330074,right,1.8897308329906082,None,1866.8819310420004,1866.8819868329956,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
8,15.0,,833,833,0,,,,,,,,,,c+8,poss,100,right,1.8593859579996206,None,None,,,,,,,,,,,0,833,833,302,1866.8921383329944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.8843513329994,1866.8921383329944,1867.3819123750072,1867.3819123750072,1867.456346458006,1867.456346458006,1868.7588050830018,right,1.8593859579996206,None,1868.7589332080024,1868.7590096669956,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-4,0.0,,834,834,0,,,,,,,,,,c-4,noss,0,left,1.4973413749976316,None,None,,,,,,,,,,,0,834,834,685,1868.769370083006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.7611411250036,1868.769370083006,1869.2558741250032,1869.2558741250032,1869.3289540829937,1869.3289540829937,1870.2755071670035,left,1.4973413749976316,None,1870.2756368750051,1870.2756905829956,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-1,0.0,,835,835,0,,,,,,,,,,c-1,noss,0,right,1.5559542080009123,None,None,,,,,,,,,,,0,835,835,789,1870.2863626249964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.2780739170048,1870.2863626249964,1870.772623792007,1870.772623792007,1870.8446719580024,1870.8446719580024,1871.8470016669962,right,1.5559542080009123,None,1871.8471089580053,1871.8471508750008,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
2,15.0,,836,836,0,,,,,,,,,,c+2,poss,100,right,1.9697827080090065,None,None,,,,,,,,,,,0,836,836,149,1871.872736792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.849072667006,1871.872736792,1872.339481916999,1872.339481916999,1872.4111984580013,1872.4111984580013,1873.8466381249964,right,1.9697827080090065,None,1873.8467360830036,1873.846777791994,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-4,-15.0,,837,837,0,,,,,,,,,,c-4,negs,100,right,1.4045234579971293,None,None,,,,,,,,,,,0,837,837,461,1873.8729859999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.8491219170028,1873.8729859999949,1874.3485637500053,1874.3485637500053,1874.423412791999,1874.423412791999,1875.2812930419968,right,1.4045234579971293,None,1875.2814414170061,1875.281502292004,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
4,15.0,,838,838,0,,,,,,,,,,c+4,poss,100,right,1.6121389999898383,None,None,,,,,,,,,,,0,838,838,201,1875.2920008750007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875.2836116670005,1875.2920008750007,1875.7826159580072,1875.7826159580072,1875.856663874998,1875.856663874998,1876.9093618749976,right,1.6121389999898383,None,1876.9095077919992,1876.9095630830052,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
4,15.0,,839,839,0,,,,,,,,,,c+4,poss,100,right,1.4180817080050474,None,None,,,,,,,,,,,0,839,839,199,1876.9194257499985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.9117259999985,1876.9194257499985,1877.4062111250023,1877.4062111250023,1877.4797452919956,1877.4797452919956,1878.3424692920016,right,1.4180817080050474,None,1878.3425989169991,1878.3426530829965,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
0,15.0,,840,840,0,,,,,,,,,,c+0,poss,100,left,1.6037720419990364,None,None,,,,,,,,,,,0,840,840,86,1878.3527230420077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.3447414580078,1878.3527230420077,1878.8397190830074,1878.8397190830074,1878.9124718330058,1878.9124718330058,1879.9589810420075,left,1.6037720419990364,None,1879.9590898749957,1879.9591335829973,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-4,-15.0,,841,841,0,,,,,,,,,,c-4,negs,100,right,1.313292625010945,None,None,,,,,,,,,,,0,841,841,496,1879.969018166994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879.9610480420015,1879.969018166994,1880.4564131250008,1880.4564131250008,1880.5287989580029,1880.5287989580029,1881.2926962499987,right,1.313292625010945,None,1881.2928390420057,1881.292898916996,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
8,15.0,,842,842,0,,,,,,,,,,c+8,poss,100,right,1.4677863329998218,None,None,,,,,,,,,,,0,842,842,296,1881.303624250002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.2955487920044,1881.303624250002,1881.7889015420005,1881.7889015420005,1881.8628720829947,1881.8628720829947,1882.776193916994,right,1.4677863329998218,None,1882.7763359169985,1882.7763933330061,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-4,0.0,,843,843,0,,,,,,,,,,c-4,noss,0,left,1.2100010410067625,None,None,,,,,,,,,,,0,843,843,708,1882.7867404170029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.778573583004,1882.7867404170029,1883.272365667006,1883.272365667006,1883.3454126250072,1883.3454126250072,1884.0095485419952,left,1.2100010410067625,None,1884.009693042004,1884.0097511669956,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
4,0.0,,844,844,0,,,,,,,,,,c+4,noss,0,right,1.1559569999953965,None,None,,,,,,,,,,,0,844,844,997,1884.0201964579974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884.0119887919936,1884.0201964579974,1884.5063761249985,1884.5063761249985,1884.579609542001,1884.579609542001,1885.1817865830017,right,1.1559569999953965,None,1885.1818863750013,1885.1819279999982,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-4,-15.0,,845,845,0,,,,,,,,,,c-4,negs,100,right,1.3001878329960164,None,None,,,,,,,,,,,0,845,845,492,1885.1923307500037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.1838642080038,1885.1923307500037,1885.6825720419947,1885.6825720419947,1885.7570791249964,1885.7570791249964,1886.4974058330044,right,1.3001878329960164,None,1886.4975313329996,1886.4975865420056,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
2,0.0,,846,846,0,,,,,,,,,,c+2,noss,0,right,1.3080877089960268,None,None,,,,,,,,,,,0,846,846,946,1886.523311082994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.4996177920038,1886.523311082994,1886.9893776250028,1886.9893776250028,1887.0629235830056,1887.0629235830056,1887.8426553329991,right,1.3080877089960268,None,1887.8427607080012,1887.8428031669973,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-4,-15.0,,847,847,0,,,,,,,,,,c-4,negs,100,right,1.3540262500027893,None,None,,,,,,,,,,,0,847,847,453,1887.8526899579956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.844743917005,1887.8526899579956,1888.3404110829943,1888.3404110829943,1888.4124480829996,1888.4124480829996,1889.209674292004,right,1.3540262500027893,None,1889.209818042007,1889.209875374996,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
4,0.0,,848,848,0,,,,,,,,,,c+4,noss,0,right,1.4199051670002518,None,None,,,,,,,,,,,0,848,848,995,1889.2206326249943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889.2122636670028,1889.2206326249943,1889.7067412499964,1889.7067412499964,1889.779040542002,1889.779040542002,1890.6434032920006,right,1.4199051670002518,None,1890.6435607920066,1890.6436192500041,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-4,-15.0,,849,849,0,,,,,,,,,,c-4,negs,100,right,1.5142929580033524,None,None,,,,,,,,,,,0,849,849,502,1890.6539154580023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.6459244579964,1890.6539154580023,1891.1400134170035,1891.1400134170035,1891.2128867920037,1891.2128867920037,1892.175985582995,right,1.5142929580033524,None,1892.1761169580059,1892.1761720419963,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-2,0.0,,850,850,0,,,,,,,,,,c-2,noss,0,right,1.423304415991879,None,None,,,,,,,,,,,0,850,850,767,1892.1868297919937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.178519125002,1892.1868297919937,1892.673491667003,1892.673491667003,1892.745780749996,1892.745780749996,1893.6157349170026,right,1.423304415991879,None,1893.615839041995,1893.6158807920074,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
0,15.0,,851,851,0,,,,,,,,,,c+0,poss,100,left,1.4815503340068972,None,None,,,,,,,,,,,0,851,851,88,1893.6261204580005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893.6178398330012,1893.6261204580005,1894.1156862499993,1894.1156862499993,1894.1905481670037,1894.1905481670037,1895.1101922919988,left,1.4815503340068972,None,1895.1103433750031,1895.1104009170012,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
4,0.0,,852,852,0,,,,,,,,,,c+4,noss,0,right,1.188910291006323,None,None,,,,,,,,,,,0,852,852,1001,1895.1214058330006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.1129425420004,1895.1214058330006,1895.606791708,1895.606791708,1895.680050457995,1895.680050457995,1896.3155308750065,right,1.188910291006323,None,1896.3156534999944,1896.3157060000012,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
0,-15.0,,853,853,0,,,,,,,,,,c+0,negs,100,right,1.2617932919965824,None,None,,,,,,,,,,,0,853,853,609,1896.326057582999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.3177578329996,1896.326057582999,1896.8162150000062,1896.8162150000062,1896.8905267919981,1896.8905267919981,1897.5934907499977,right,1.2617932919965824,None,1897.5936407920017,1897.5937015000018,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
2,-15.0,,854,854,0,,,,,,,,,,c+2,negs,100,right,1.4196234999981243,None,None,,,,,,,,,,,0,854,854,621,1897.6049432079963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.596640249998,1897.6049432079963,1898.0903835419958,1898.0903835419958,1898.1623917500037,1898.1623917500037,1899.027576542001,right,1.4196234999981243,None,1899.0277256670015,1899.0277814579968,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-2,0.0,,855,855,0,,,,,,,,,,c-2,noss,0,left,1.4791292089939816,None,None,,,,,,,,,,,0,855,855,748,1899.0382757499974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.0299316670062,1899.0382757499974,1899.523840707996,1899.523840707996,1899.5960409580075,1899.5960409580075,1900.526493749996,left,1.4791292089939816,None,1900.5266582080003,1900.5267100830024,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-2,-15.0,,856,856,0,,,,,,,,,,c-2,negs,100,right,1.3406562919990392,None,None,,,,,,,,,,,0,856,856,524,1900.5376952919978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.529393458004,1900.5376952919978,1901.0237874999948,1901.0237874999948,1901.0963942080052,1901.0963942080052,1901.8825989999968,right,1.3406562919990392,None,1901.8827489169998,1901.8828062080065,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
8,15.0,,857,857,0,,,,,,,,,,c+8,poss,100,right,1.4997819579875795,None,None,,,,,,,,,,,0,857,857,299,1901.8931230829985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901.8848912500034,1901.8931230829985,1902.3829520829968,1902.3829520829968,1902.4575607499937,1902.4575607499937,1903.3980912500047,right,1.4997819579875795,None,1903.398219917006,1903.398273250008,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
-2,0.0,,858,858,0,,,,,,,,,,c-2,noss,0,left,1.1776691250124713,None,None,,,,,,,,,,,0,858,858,735,1903.4239791670043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.400282249997,1903.4239791670043,1903.9000951249982,1903.9000951249982,1903.9745804170016,1903.9745804170016,1904.609974375002,left,1.1776691250124713,None,1904.610109207999,1904.6101635000014,None,,,,,,,,,,,,21049990,0,2025-12-01_14h25.12.143,tilt_mocs,2024.2.4,120.24957799218359,2025-12-01 14h25.24.964630 -0500,
