center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
4.166666666666667,15.0,,537,537,0,,,,,,,,,,p2,poss,100,right,1.7647302920013317,None,None,,,,,,,,,,,0,537,537,235,709.2745381659988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.2666523329972,709.2745381659988,709.7637705829984,709.7637705829984,709.8386685829973,709.8386685829973,711.0417882499969,right,1.7647302920013317,None,711.0419247500031,711.0419836250003,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
4.166666666666667,15.0,,538,538,0,,,,,,,,,,p2,poss,100,right,0.9707590000034543,None,None,,,,,,,,,,,0,538,538,219,711.0521603750021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.0442403749985,711.0521603750021,711.5382377499991,711.5382377499991,711.6104632909992,711.6104632909992,712.0340562080019,right,0.9707590000034543,None,712.0341564580012,712.034205582997,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-3.75,-15.0,,539,539,0,,,,,,,,,,p2,negs,100,left,1.3144220840040362,None,None,,,,,,,,,,,0,539,539,511,712.0407681659999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0361054160021,712.0407681659999,712.5308175410028,712.5308175410028,712.605515041003,712.605515041003,713.3576033330028,left,1.3144220840040362,None,713.3577267910005,713.3577809999988,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
2.166666666666667,15.0,,540,540,0,,,,,,,,,,m2,poss,100,left,1.0303407499959576,None,None,,,,,,,,,,,0,540,540,48,713.3679380410031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.3600136660025,713.3679380410031,713.8541533750031,713.8541533750031,713.9267637500016,713.9267637500016,714.4077467500028,left,1.0303407499959576,None,714.407903708001,714.4079571249968,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-2.75,-15.0,,541,541,0,,,,,,,,,,p3,negs,100,left,1.0870058750006137,None,None,,,,,,,,,,,0,541,541,532,714.4188399159975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.4105575830035,714.4188399159975,714.9050330000027,714.9050330000027,714.9783502080027,714.9783502080027,715.5088360829977,left,1.0870058750006137,None,715.5089712909976,715.5090533330003,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-4.25,-15.0,,542,542,0,,,,,,,,,,p1,negs,100,left,0.9822970419991179,None,None,,,,,,,,,,,0,542,542,474,715.5193932080001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.511149375001,715.5193932080001,716.0052047080026,716.0052047080026,716.0769087500012,716.0769087500012,716.5076059159983,left,0.9822970419991179,None,716.5077090409977,716.5077525410015,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-5.75,-15.0,,543,543,0,,,,,,,,,,m2,negs,100,left,1.0717197500052862,None,None,,,,,,,,,,,0,543,543,358,716.5178499160029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.5096169579992,716.5178499160029,717.0051277910025,717.0051277910025,717.0771756250033,717.0771756250033,717.5996806659969,left,1.0717197500052862,None,717.5997791249974,717.5998235410007,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-4.75,-15.0,,544,544,0,,,,,,,,,,PSE,negs,100,left,1.0580504999961704,None,None,,,,,,,,,,,0,544,544,419,717.6074777910035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.6016975829989,717.6074777910035,718.0975966249971,718.0975966249971,718.1723196250023,718.1723196250023,718.6746053329989,left,1.0580504999961704,None,718.6747593330001,718.6748163750017,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-3.75,-15.0,,545,545,0,,,,,,,,,,p2,negs,100,left,0.9272622919961577,None,None,,,,,,,,,,,0,545,545,514,718.6862295000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.6778343330006,718.6862295000028,719.1719909579988,719.1719909579988,719.2438612080005,719.2438612080005,719.6245687080009,left,0.9272622919961577,None,719.6247238330034,719.624781915998,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
3.166666666666667,15.0,,546,546,0,,,,,,,,,,PSE,poss,100,left,0.9098273749987129,None,None,,,,,,,,,,,0,546,546,147,719.6357270000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.6275813329994,719.6357270000008,720.1218981659986,720.1218981659986,720.1939838749968,720.1939838749968,720.5578566249969,left,0.9098273749987129,None,720.5579913749971,720.5580468330008,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-4.75,-15.0,,547,547,0,,,,,,,,,,PSE,negs,100,left,0.875659541998175,None,None,,,,,,,,,,,0,547,547,420,720.568131041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.5600611249974,720.568131041,721.0552980409993,721.0552980409993,721.1283002080017,721.1283002080017,721.4466632909971,left,0.875659541998175,None,721.4468783330012,721.4469545000029,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-4.25,-15.0,,548,548,0,,,,,,,,,,p1,negs,100,left,0.9154077499988489,None,None,,,,,,,,,,,0,548,548,472,721.4578267079996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.4492495410013,721.4578267079996,721.9480297080008,721.9480297080008,722.0224640000015,722.0224640000015,722.376161500004,left,0.9154077499988489,None,722.3763032909992,722.376360041002,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-2.75,-15.0,,549,549,0,,,,,,,,,,p3,negs,100,left,0.9195996249982272,None,None,,,,,,,,,,,0,549,549,527,722.3870146659974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.3784994579983,722.3870146659974,722.8719596250012,722.8719596250012,722.9449094160009,722.9449094160009,723.3175182499981,left,0.9195996249982272,None,723.3176263330024,723.3176717500028,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-3.75,-15.0,,550,550,0,,,,,,,,,,p2,negs,100,left,0.8497332920014742,None,None,,,,,,,,,,,0,550,550,516,723.3245264159996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.3195862909997,723.3245264159996,723.8140084580009,723.8140084580009,723.8892176660011,723.8892176660011,724.1801267909977,left,0.8497332920014742,None,724.1802499999976,724.1803071250033,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
2.166666666666667,15.0,,551,551,0,,,,,,,,,,m2,poss,100,left,1.2720251250066212,None,None,,,,,,,,,,,0,551,551,56,724.1908773329997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.1824236660032,724.1908773329997,724.6807970410009,724.6807970410009,724.7557891660035,724.7557891660035,725.4749847499988,left,1.2720251250066212,None,725.4751409160017,725.4751946660035,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-4.25,-15.0,,552,552,0,,,,,,,,,,p1,negs,100,left,1.0876524999985122,None,None,,,,,,,,,,,0,552,552,458,725.4864639579973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.4782166250006,725.4864639579973,725.972107833004,725.972107833004,726.0443242499969,726.0443242499969,726.5800874999986,left,1.0876524999985122,None,726.580208833002,726.5802639160029,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-2.75,-15.0,,553,553,0,,,,,,,,,,p3,negs,100,right,1.2387311659986153,None,None,,,,,,,,,,,0,553,553,543,726.5906398329971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.5824195829991,726.5906398329971,727.0810096659989,727.0810096659989,727.1560180829983,727.1560180829983,727.831840083003,right,1.2387311659986153,None,727.8319402080015,727.8319840830009,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-3.75,-15.0,,554,554,0,,,,,,,,,,p2,negs,100,right,1.3338862500022515,None,None,,,,,,,,,,,0,554,554,504,727.8421418330036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.8338863750032,727.8421418330036,728.3310262079976,728.3310262079976,728.4062002080027,728.4062002080027,729.1800428330025,right,1.3338862500022515,None,729.180162333003,729.1802165830013,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
3.166666666666667,15.0,,555,555,0,,,,,,,,,,PSE,poss,100,right,1.079525041001034,None,None,,,,,,,,,,,0,555,555,125,729.1909176249974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.1826138329998,729.1909176249974,729.6812440409994,729.6812440409994,729.7564605410007,729.7564605410007,730.2749875829977,right,1.079525041001034,None,730.2751098329973,730.2751625829987,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-2.0,0.0,,556,556,0,,,,,,,,,,m3,noss,0,left,1.2045032089954475,None,None,,,,,,,,,,,0,556,556,578,730.2848900410027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.2771045409972,730.2848900410027,730.7722951660035,730.7722951660035,730.8453327910029,730.8453327910029,731.4921111660005,left,1.2045032089954475,None,731.4922600409991,731.492318083001,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
2.0,0.0,,557,557,0,,,,,,,,,,p3,noss,0,right,1.108539707995078,None,None,,,,,,,,,,,0,557,557,681,731.505770415999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.4946387500022,731.505770415999,731.9889673330035,731.9889673330035,732.0612007910022,732.0612007910022,732.6228344580013,right,1.108539707995078,None,732.6228950000004,732.6229192910032,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
4.166666666666667,15.0,,558,558,0,,,,,,,,,,p2,poss,100,right,1.1316507500014268,None,None,,,,,,,,,,,0,558,558,223,732.6303509999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.6239880409994,732.6303509999998,733.1151455829968,733.1151455829968,733.1897566659973,733.1897566659973,733.7648019159969,right,1.1316507500014268,None,733.7649757500039,733.7650337500017,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
1.166666666666667,15.0,,559,559,0,,,,,,,,,,m3,poss,100,right,1.2875433750014054,None,None,,,,,,,,,,,0,559,559,8,733.7753138330008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.7676510000019,733.7753138330008,734.2646340409992,734.2646340409992,734.3394185830039,734.3394185830039,735.0752789580001,right,1.2875433750014054,None,735.075399082998,735.0754536660024,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-5.75,-15.0,,560,560,0,,,,,,,,,,m2,negs,100,left,1.1928731669977424,None,None,,,,,,,,,,,0,560,560,348,735.085865041001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.0777864999982,735.085865041001,735.5724786659994,735.5724786659994,735.6444849580002,735.6444849580002,736.2812695829998,left,1.1928731669977424,None,736.2814008749992,736.2814568750036,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
2.166666666666667,15.0,,561,561,0,,,,,,,,,,m2,poss,100,left,1.0156713749966002,None,None,,,,,,,,,,,0,561,561,79,736.2916446250019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.2833508330004,736.2916446250019,736.7819962499998,736.7819962499998,736.8564392909975,736.8564392909975,737.3185994579981,left,1.0156713749966002,None,737.3187029160035,737.3187471659985,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
1.166666666666667,15.0,,562,562,0,,,,,,,,,,m3,poss,100,left,0.9851136670040432,None,None,,,,,,,,,,,0,562,562,14,737.3253545409971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.3206338750024,737.3253545409971,737.8147256660013,737.8147256660013,737.8896782910015,737.8896782910015,738.3145591659995,left,0.9851136670040432,None,738.3147075000015,738.3147617909999,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-1.0,0.0,,563,563,0,,,,,,,,,,m2,noss,0,left,1.4893082499984303,None,None,,,,,,,,,,,0,563,563,597,738.325458708001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.3177082499969,738.325458708001,738.8154952499972,738.8154952499972,738.8898947080015,738.8898947080015,739.825212290998,left,1.4893082499984303,None,739.8253381250033,739.825393666004,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-1.0,0.0,,564,564,0,,,,,,,,,,m2,noss,0,left,1.0341567909999867,None,None,,,,,,,,,,,0,564,564,585,739.8358617080012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.8274487500021,739.8358617080012,740.3227306249973,740.3227306249973,740.3947475000023,740.3947475000023,740.8753209580027,left,1.0341567909999867,None,740.8754477080001,740.8755039160023,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-4.25,-15.0,,565,565,0,,,,,,,,,,p1,negs,100,left,1.1933580840050126,None,None,,,,,,,,,,,0,565,565,479,740.8856625830012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.8776011660011,740.8856625830012,741.3726872909974,741.3726872909974,741.4456552909978,741.4456552909978,742.0905881250001,left,1.1933580840050126,None,742.0906936660031,742.0907381659999,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-4.25,-15.0,,566,566,0,,,,,,,,,,p1,negs,100,left,1.0697531659970991,None,None,,,,,,,,,,,0,566,566,459,742.0981507910037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.092627375001,742.0981507910037,742.582296665998,742.582296665998,742.6565607910015,742.6565607910015,743.1755611659974,left,1.0697531659970991,None,743.1757235409968,743.1757851660004,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
0.0,0.0,,567,567,0,,,,,,,,,,PSE,noss,0,left,2.1611528330031433,None,None,,,,,,,,,,,0,567,567,622,743.1861782499982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.1781251249995,743.1861782499982,743.6727306660032,743.6727306660032,743.745401416003,743.745401416003,745.3740336249975,left,2.1611528330031433,None,745.3741581249997,745.3742135409993,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
4.166666666666667,15.0,,568,568,0,,,,,,,,,,p2,poss,100,right,1.9674381250006263,None,None,,,,,,,,,,,0,568,568,233,745.389975500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.3765401249984,745.389975500002,745.8653371660039,745.8653371660039,745.940041875001,745.940041875001,747.3686262080009,right,1.9674381250006263,None,747.368724041,747.3687678749993,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
2.166666666666667,15.0,,569,569,0,,,,,,,,,,m2,poss,100,right,1.0839744589975453,None,None,,,,,,,,,,,0,569,569,67,747.3757079580027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.3706481659974,747.3757079580027,747.866082958004,747.866082958004,747.940292583,747.940292583,748.4638031659997,right,1.0839744589975453,None,748.4638984580015,748.4639414159974,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-2.75,-15.0,,570,570,0,,,,,,,,,,p3,negs,100,left,1.691420458999346,None,None,,,,,,,,,,,0,570,570,542,748.4897359579991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.4657893330004,748.4897359579991,748.9659937079996,748.9659937079996,749.040127207998,749.040127207998,750.1922662080033,left,1.691420458999346,None,750.1923892499981,750.1924574579971,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-6.75,-15.0,,571,571,0,,,,,,,,,,m3,negs,100,left,1.0459058749984251,None,None,,,,,,,,,,,0,571,571,315,750.2029108330025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.1947125000006,750.2029108330025,750.6896361660038,750.6896361660038,750.762420416002,750.762420416002,751.2586936250009,left,1.0459058749984251,None,751.2588199160018,751.2588750830037,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-0.5,0.0,,572,572,0,,,,,,,,,,m1,noss,0,left,1.3050008329955745,None,None,,,,,,,,,,,0,572,572,608,751.2688048749988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.260889833,751.2688048749988,751.7565568749997,751.7565568749997,751.8291995830004,751.8291995830004,752.5767372080008,left,1.3050008329955745,None,752.5768901659976,752.5769465409976,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
2.166666666666667,15.0,,573,573,0,,,,,,,,,,m2,poss,100,left,1.0216591249991325,None,None,,,,,,,,,,,0,573,573,58,752.5875346660032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.579127500001,752.5875346660032,753.0730754160031,753.0730754160031,753.1448004999984,753.1448004999984,753.6142652499984,left,1.0216591249991325,None,753.6143887910002,753.6144428330008,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
1.0,0.0,,574,574,0,,,,,,,,,,p2,noss,0,left,0.9344584999998915,None,None,,,,,,,,,,,0,574,574,679,753.6400202910008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.616425375003,753.6400202910008,754.1152872079983,754.1152872079983,754.1903515410013,754.1903515410013,754.5854322910018,left,0.9344584999998915,None,754.5855367080003,754.5855822079975,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
2.666666666666667,15.0,,575,575,0,,,,,,,,,,m1,poss,100,left,1.0248949169981643,None,None,,,,,,,,,,,0,575,575,110,754.592286250001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.5875264580027,754.592286250001,755.0822799579983,755.0822799579983,755.1570480829978,755.1570480829978,755.6265254579994,left,1.0248949169981643,None,755.6266763329986,755.6267398749987,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
1.166666666666667,15.0,,576,576,0,,,,,,,,,,m3,poss,100,left,1.0194923329981975,None,None,,,,,,,,,,,0,576,576,31,755.6372888749975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.6290195830006,755.6372888749975,756.1231874579971,756.1231874579971,756.1952170829973,756.1952170829973,756.6593305830029,left,1.0194923329981975,None,756.6594529580034,756.6595087910027,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
2.666666666666667,15.0,,577,577,0,,,,,,,,,,m1,poss,100,left,0.9894902920059394,None,None,,,,,,,,,,,0,577,577,85,756.6695059159974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.6616029159995,756.6695059159974,757.1565931250007,757.1565931250007,757.2298333330036,757.2298333330036,757.6642483750038,left,0.9894902920059394,None,757.6643695829989,757.6644235409985,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
2.166666666666667,15.0,,578,578,0,,,,,,,,,,m2,poss,100,left,1.1716152080043685,None,None,,,,,,,,,,,0,578,578,65,757.6900594580002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.6665040829976,757.6900594580002,758.1656095409999,758.1656095409999,758.240538666003,758.240538666003,758.8652303749986,left,1.1716152080043685,None,758.8653260830033,758.8653701250005,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
-6.75,-15.0,,579,579,0,,,,,,,,,,m3,negs,100,left,0.9395212910021655,None,None,,,,,,,,,,,0,579,579,284,758.8754688749978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.8672735,758.8754688749978,759.3658923330004,759.3658923330004,759.4402773749971,759.4402773749971,759.8260357079998,left,0.9395212910021655,None,759.8261522910034,759.8261964580015,None,,,,,,,,,,,,21049997,0,2025-10-20_13h11.20.095,tilt_mocs,2024.2.4,118.29343922245755,2025-10-20 13h11.29.216890 -0400,
