center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-4,0.0,,515,515,0,,,,,,,,,,c-4,noss,0,0.75,z,1.1209855409979355,None,None,,,,,,,,,,,0,515,515,447,2107.8079573330033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2107.7993410830095,2107.8079573330033,2108.5426810000063,2108.5426810000063,2108.6151073329966,2108.6151073329966,2108.934193167006,z,1.1209855409979355,None,2108.9342960829963,2108.934335124999,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,-15.0,,516,516,0,,,,,,,,,,c-2,negs,100,1.0,z,1.39303441598895,None,None,,,,,,,,,,,0,516,516,347,2108.945370166999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108.9362603330082,2108.945370166999,2109.9354363750026,2109.9354363750026,2110.0099282080046,2110.0099282080046,2110.345715167001,z,1.39303441598895,None,2110.3458634170092,2110.3459185829997,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,-15.0,,517,517,0,,,,,,,,,,c-4,negs,100,0.75,z,1.197227083001053,None,None,,,,,,,,,,,0,517,517,297,2110.356992957997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.348119375005,2110.356992957997,2111.092753582998,2111.092753582998,2111.164920167008,2111.164920167008,2111.5624714580044,z,1.197227083001053,None,2111.5626022500073,2111.562651708009,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
6,15.0,,518,518,0,,,,,,,,,,c+6,poss,100,1.25,period,1.6559978750010487,None,None,,,,,,,,,,,0,518,518,177,2111.5732925420016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.5648660419974,2111.5732925420016,2112.809380000006,2112.809380000006,2112.881845000011,2112.881845000011,2113.2351898750057,period,1.6559978750010487,None,2113.235306292001,2113.235351916999,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,15.0,,519,519,0,,,,,,,,,,c+2,poss,100,0.5,z,1.2610322499967879,None,None,,,,,,,,,,,0,519,519,73,2113.245514916998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113.23729879201,2113.245514916998,2113.73607954201,2113.73607954201,2113.810030708002,2113.810030708002,2114.5120875420107,z,1.2610322499967879,None,2114.512254041998,2114.5123037919984,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
1,0.0,,520,520,0,,,,,,,,,,c+1,noss,0,0.5,z,0.9537383749993751,None,None,,,,,,,,,,,0,520,520,547,2114.524386667006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.5151849999966,2114.524386667006,2115.0093962920073,2115.0093962920073,2115.0811616670107,2115.0811616670107,2115.4846845830034,z,0.9537383749993751,None,2115.484819000005,2115.4848697920097,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
4,0.0,,521,521,0,,,,,,,,,,c+4,noss,0,0.5,period,0.9381733750051353,None,None,,,,,,,,,,,0,521,521,612,2115.4958722080046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115.487263832998,2115.4958722080046,2115.9852969580097,2115.9852969580097,2116.0597321250098,2116.0597321250098,2116.4455182500096,period,0.9381733750051353,None,2116.4456485420087,2116.4456917500065,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,-15.0,,522,522,0,,,,,,,,,,c-2,negs,100,0.5,z,1.1057652909948956,None,None,,,,,,,,,,,0,522,522,329,2116.4563820420008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.447649791997,2116.4563820420008,2116.942973625002,2116.942973625002,2117.0162760000094,2117.0162760000094,2117.5682640830055,z,1.1057652909948956,None,2117.5683897499985,2117.568439875002,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,0.0,,523,523,0,,,,,,,,,,c+2,noss,0,0.75,period,1.3399260840087663,None,None,,,,,,,,,,,0,523,523,592,2117.5792732499976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.570437333008,2117.5792732499976,2118.319524874998,2118.319524874998,2118.3934958330065,2118.3934958330065,2118.92907025,period,1.3399260840087663,None,2118.929232374998,2118.929283958001,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,15.0,,524,524,0,,,,,,,,,,c+0,poss,100,0.75,z,1.1530821250053123,None,None,,,,,,,,,,,0,524,524,48,2118.9411166250065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.9319191250106,2118.9411166250065,2119.676353707997,2119.676353707997,2119.748659625009,2119.748659625009,2120.0970749170083,z,1.1530821250053123,None,2120.097294207997,2120.097350875003,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,-15.0,,525,525,0,,,,,,,,,,c-4,negs,100,0.5,z,1.0272655420121737,None,None,,,,,,,,,,,0,525,525,296,2120.108974875009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.10002350001,2120.108974875009,2120.5930272920086,2120.5930272920086,2120.665156208008,2120.665156208008,2121.1458045830077,z,1.0272655420121737,None,2121.145931292005,2121.1459812920075,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-8,-15.0,,526,526,0,,,,,,,,,,c-8,negs,100,1.25,z,1.7257905830047093,None,None,,,,,,,,,,,0,526,526,251,2121.15693737501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.148317750005,2121.15693737501,2122.393046416997,2122.393046416997,2122.4658358330053,2122.4658358330053,2122.8853245830105,z,1.7257905830047093,None,2122.885453833005,2122.8855057080073,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,-15.0,,527,527,0,,,,,,,,,,c-4,negs,100,0.5,z,1.080959165992681,None,None,,,,,,,,,,,0,527,527,293,2122.8960140830022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122.8878835829964,2122.8960140830022,2123.3856086669985,2123.3856086669985,2123.460266042006,2123.460266042006,2123.9794358329964,z,1.080959165992681,None,2123.9795810420037,2123.9796347920055,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,-15.0,,528,528,0,,,,,,,,,,c-4,negs,100,0.75,z,1.2367792090080911,None,None,,,,,,,,,,,0,528,528,300,2123.9909619579994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.9822057499987,2123.9909619579994,2124.726378833002,2124.726378833002,2124.7988692080107,2124.7988692080107,2125.2309650000097,z,1.2367792090080911,None,2125.2311199999967,2125.231173458,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,0.0,,529,529,0,,,,,,,,,,c-4,noss,0,1.25,z,1.7050949999975273,None,None,,,,,,,,,,,0,529,529,462,2125.242592208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.2337100419973,2125.242592208,2126.47649645801,2126.47649645801,2126.549858750004,2126.549858750004,2126.952367917009,z,1.7050949999975273,None,2126.952497917009,2126.9525480830052,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,15.0,,530,530,0,,,,,,,,,,c+2,poss,100,1.25,z,1.6047776250052266,None,None,,,,,,,,,,,0,530,530,100,2126.9632770830067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.9547988330014,2126.9632770830067,2128.202422500006,2128.202422500006,2128.277145166998,2128.277145166998,2128.579357583003,z,1.6047776250052266,None,2128.579513250006,2128.579630417007,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,-15.0,,531,531,0,,,,,,,,,,c-4,negs,100,1.25,z,1.7698684170027263,None,None,,,,,,,,,,,0,531,531,322,2128.5911184580036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.5822283330053,2128.5911184580036,2129.8266229169967,2129.8266229169967,2129.8991905000003,2129.8991905000003,2130.363763000001,z,1.7698684170027263,None,2130.3639967920026,2130.364089499999,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,-15.0,,532,532,0,,,,,,,,,,c-2,negs,100,1.25,z,1.597323249996407,None,None,,,,,,,,,,,0,532,532,359,2130.3754488330014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.3666124169977,2130.3754488330014,2131.610063041997,2131.610063041997,2131.68240637501,2131.68240637501,2131.9792146249965,z,1.597323249996407,None,2131.979344833002,2131.979395625007,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,0.0,,533,533,0,,,,,,,,,,c+2,noss,0,0.5,z,1.1101391249976587,None,None,,,,,,,,,,,0,533,533,583,2131.990046167004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.9813385000016,2131.990046167004,2132.4766637919965,2132.4766637919965,2132.549026000008,2132.549026000008,2133.111651250001,z,1.1101391249976587,None,2133.1117636249983,2133.1118018749985,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,-15.0,,534,534,0,,,,,,,,,,c+0,negs,100,1.25,period,1.875934124997002,None,None,,,,,,,,,,,0,534,534,393,2133.1188348330033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133.113698625006,2133.1188348330033,2134.3602287079993,2134.3602287079993,2134.432801832998,2134.432801832998,2135.0061107920046,period,1.875934124997002,None,2135.006213667002,2135.0062532500015,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,535,535,0,,,,,,,,,,c-1,noss,0,1.0,z,1.5862833749997662,None,None,,,,,,,,,,,0,535,535,527,2135.013044833002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.00820425,2135.013044833002,2136.0028468329983,2136.0028468329983,2136.0771729170083,2136.0771729170083,2136.6025711249968,z,1.5862833749997662,None,2136.6027172080067,2136.602766541997,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,-15.0,,536,536,0,,,,,,,,,,c+2,negs,100,0.5,period,1.0061754590133205,None,None,,,,,,,,,,,0,536,536,404,2136.612894667007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.6048320420086,2136.612894667007,2137.1024724169984,2137.1024724169984,2137.1775067080016,2137.1775067080016,2137.6296201670048,period,1.0061754590133205,None,2137.6297436250024,2137.629792042004,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
8,15.0,,537,537,0,,,,,,,,,,c+8,poss,100,0.75,period,1.2937108750047628,None,None,,,,,,,,,,,0,537,537,193,2137.640446083009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.631899125001,2137.640446083009,2138.3769698749966,2138.3769698749966,2138.44908008301,2138.44908008301,2138.9465062920062,period,1.2937108750047628,None,2138.946638833004,2138.9466900420084,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,15.0,,538,538,0,,,,,,,,,,c-2,poss,100,1.25,z,1.709668415991473,None,None,,,,,,,,,,,0,538,538,30,2138.957698750004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.9489839580056,2138.957698750004,2140.1935995000094,2140.1935995000094,2140.2663086250104,2140.2663086250104,2140.679677332999,z,1.709668415991473,None,2140.6798103750043,2140.6798602500057,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,539,539,0,,,,,,,,,,c-1,noss,0,1.25,z,1.7136332910013152,None,None,,,,,,,,,,,0,539,539,531,2140.6909384169994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140.6822657500015,2140.6909384169994,2141.926991291999,2141.926991291999,2141.999244749997,2141.999244749997,2142.4131840000045,z,1.7136332910013152,None,2142.4133132920106,2142.4133637080085,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,-15.0,,540,540,0,,,,,,,,,,c+0,negs,100,1.0,period,1.6168388749938458,None,None,,,,,,,,,,,0,540,540,386,2142.424059416997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142.4154353750055,2142.424059416997,2143.410424667003,2143.410424667003,2143.482568583,2143.482568583,2144.0474262080097,period,1.6168388749938458,None,2144.0475667919964,2144.047616666998,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
1,0.0,,541,541,0,,,,,,,,,,c+1,noss,0,1.25,z,1.6907657909905538,None,None,,,,,,,,,,,0,541,541,573,2144.0585177500034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.0497554169997,2144.0585177500034,2145.293839332997,2145.293839332997,2145.3672411669977,2145.3672411669977,2145.7527014579973,z,1.6907657909905538,None,2145.7528434999986,2145.752897291997,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,15.0,,542,542,0,,,,,,,,,,c+0,poss,100,0.5,period,0.11729304199980106,None,None,,,,,,,,,,,0,542,542,42,2145.763799583001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145.7550802500045,2145.763799583001,,,,,2145.8843857500033,period,0.11729304199980106,None,2145.884480499997,2145.884519792002,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,15.0,,543,543,0,,,,,,,,,,c-2,poss,100,0.5,z,1.1867564160056645,None,None,,,,,,,,,,,0,543,543,2,2145.9106887500093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145.886380791999,2145.9106887500093,2146.3771718750068,2146.3771718750068,2146.4490625420003,2146.4490625420003,2147.1032689170097,z,1.1867564160056645,None,2147.1033802080055,2147.103421000007,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,15.0,,544,544,0,,,,,,,,,,c+2,poss,100,1.25,period,1.6753156250051688,None,None,,,,,,,,,,,0,544,544,106,2147.1138067919965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147.1054129580007,2147.1138067919965,2148.3525590830104,2148.3525590830104,2148.4276844580017,2148.4276844580017,2148.796519124997,period,1.6753156250051688,None,2148.796649958007,2148.796699917002,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
4,15.0,,545,545,0,,,,,,,,,,c+4,poss,100,1.25,z,1.7452594169881195,None,None,,,,,,,,,,,0,545,545,138,2148.8076979580073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.7988334999973,2148.8076979580073,2150.043920917,2150.043920917,2150.115946417005,2150.115946417005,2150.5632252080104,z,1.7452594169881195,None,2150.563357207997,2150.563407708003,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
6,15.0,,546,546,0,,,,,,,,,,c+6,poss,100,0.5,period,0.96157349999703,None,None,,,,,,,,,,,0,546,546,147,2150.574350249997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.565482792008,2150.574350249997,2151.060579708006,2151.060579708006,2151.134245207999,2151.134245207999,2151.5467679580033,period,0.96157349999703,None,2151.546897542008,2151.546947499999,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,15.0,,547,547,0,,,,,,,,,,c+0,poss,100,0.5,period,0.9134369590028655,None,None,,,,,,,,,,,0,547,547,38,2151.5580534580076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.549152250009,2151.5580534580076,2152.0440082920104,2152.0440082920104,2152.116630250006,2152.116630250006,2152.4806934579974,period,0.9134369590028655,None,2152.48082791701,2152.480880083007,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,0.0,,548,548,0,,,,,,,,,,c-4,noss,0,0.5,z,1.1050735839962726,None,None,,,,,,,,,,,0,548,548,438,2152.491806542006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152.483037833008,2152.491806542006,2152.977356125004,2152.977356125004,2153.04998375001,2153.04998375001,2153.6018973750033,z,1.1050735839962726,None,2153.6020214580058,2153.602071375004,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
1,0.0,,549,549,0,,,,,,,,,,c+1,noss,0,1.0,period,1.5163292500074022,None,None,,,,,,,,,,,0,549,549,566,2153.6132392080035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.604138374998,2153.6132392080035,2154.6035136249993,2154.6035136249993,2154.677998166997,2154.677998166997,2155.1361238750105,period,1.5163292500074022,None,2155.1362453330075,2155.136293750009,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,0.0,,550,550,0,,,,,,,,,,c-2,noss,0,1.25,z,1.717099416986457,None,None,,,,,,,,,,,0,550,550,495,2155.147205750007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.1384667500097,2155.147205750007,2156.3872534170077,2156.3872534170077,2156.4614800420095,2156.4614800420095,2156.8692819999997,z,1.717099416986457,None,2156.8694082500006,2156.8694590420055,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,551,551,0,,,,,,,,,,c-1,noss,0,1.25,z,1.8145625409961212,None,None,,,,,,,,,,,0,551,551,533,2156.8805449580104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.871517749998,2156.8805449580104,2158.1205008749967,2158.1205008749967,2158.194753542004,2158.194753542004,2158.6975881249964,z,1.8145625409961212,None,2158.6977170419996,2158.697766750003,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,0.0,,552,552,0,,,,,,,,,,c-2,noss,0,0.75,z,1.1588724999892293,None,None,,,,,,,,,,,0,552,552,480,2158.708651292007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158.6999438330095,2158.708651292007,2159.444281792006,2159.444281792006,2159.5174586670037,2159.5174586670037,2159.8801460420073,z,1.1588724999892293,None,2159.8802756670048,2159.8803255000093,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,553,553,0,,,,,,,,,,c-1,noss,0,1.25,z,1.5637334589991951,None,None,,,,,,,,,,,0,553,553,536,2159.891583375007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159.8827285000007,2159.891583375007,2161.1276050000015,2161.1276050000015,2161.1993219580036,2161.1993219580036,2161.463770292001,z,1.5637334589991951,None,2161.4638989170053,2161.463948375007,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,554,554,0,,,,,,,,,,c-1,noss,0,1.0,period,1.4805182499985676,None,None,,,,,,,,,,,0,554,554,524,2161.474734000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161.466048167,2161.474734000003,2162.461079792003,2162.461079792003,2162.532925000007,2162.532925000007,2162.9637087080046,period,1.4805182499985676,None,2162.9638364170096,2162.963887042002,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
