center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,trial.stopped,trials.response,surround_angle,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2009.5938954169396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,13,76,up,0.5,0.5,0.5,2009.5864989580587,2009.5938954169396,2010.0832484578714,2010.0832484578714,2010.1542601669207,2010.1542601669207,2010.1542601669207,2010.9348771669902,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2010.943032125011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,13,77,down,0.5,-1.0,-1.0,2010.9362563330214,2010.943032125011,2011.431816957891,2011.431816957891,2011.5055612919386,2011.5055612919386,2011.5055612919386,2012.0679298329633,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2012.075793582946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,14,78,up,0.5,1.0,1.0,2012.0691823330708,2012.075793582946,2012.5662461670581,2012.5662461670581,2012.6385645829141,2012.6385645829141,2012.6385645829141,2013.1597079578787,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2013.1652527078986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,14,79,down,0.5,-4.0,-4.0,2013.1606815000996,2013.1652527078986,2013.6588141249958,2013.6588141249958,2013.732915957924,2013.732915957924,2013.732915957924,2014.240149582969,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2014.248441166943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,14,80,up,0.5,-2.0,-2.0,2014.2412049579434,2014.248441166943,2014.7415617920924,2014.7415617920924,2014.8161053750664,2014.8161053750664,2014.8161053750664,2016.9351252499036,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2016.9444021249656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,14,81,up,0.5,-0.5,-0.5,2016.9371064580046,2016.9444021249656,2017.4329517080914,2017.4329517080914,2017.5055467500351,2017.5055467500351,2017.5055467500351,2017.9848706249613,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2017.9935639169998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,14,82,up,0.5,1.5,1.5,2017.9862292918842,2017.9935639169998,2018.4826292500366,2018.4826292500366,2018.5559844169766,2018.5559844169766,2018.5559844169766,2018.9933763330337,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2018.9989857499022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,14,83,down,0.5,1.5,1.5,2018.9944216669537,2018.9989857499022,2019.4913207918871,2019.4913207918871,2019.5663612079807,2019.5663612079807,2019.5728712501004,2020.05195945804,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2020.059742582962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,15,84,up,0.5,2.0,2.0,2020.053085749969,2020.059742582962,2020.5489882500842,2020.5489882500842,2020.6228376668878,2020.6228376668878,2020.6228376668878,2021.1401284579188,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2021.1482379580848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,15,85,up,0.5,2.0,2.0,2021.1411264580674,2021.1482379580848,2021.6422045419458,2021.6422045419458,2021.716478166869,2021.716478166869,2021.716478166869,2022.4529538329225,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2022.4608969169203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,15,86,up,0.5,-3.5,-3.5,2022.454100874951,2022.4608969169203,2022.9499169168994,2022.9499169168994,2023.0224317919929,2023.0224317919929,2023.0224317919929,2023.658001374919,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2023.6659142079297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,15,87,down,0.5,0.5,0.5,2023.6590816250537,2023.6659142079297,2024.1584629169665,2024.1584629169665,2024.2330984170549,2024.2330984170549,2024.2330984170549,2024.9677768328693,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2024.975751125021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,15,88,up,0.5,0.0,0.0,2024.968834707979,2024.975751125021,2025.4649610000197,2025.4649610000197,2025.5395875000395,2025.5395875000395,2025.5395875000395,2027.8761224169284,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2027.8813251669053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,15,89,down,0.5,-2.5,-2.5,2027.8771559998859,2027.8813251669053,2028.3751095000189,2028.3751095000189,2028.4496546250302,2028.4496546250302,2028.4496546250302,2029.0721417919267,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2029.0817815829068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,16,90,up,0.5,-3.0,-3.0,2029.0729131249245,2029.0817815829068,2029.5652884580195,2029.5652884580195,2029.6383045420516,2029.6383045420516,2029.6501777078956,2030.117839582963,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2030.1255374168977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,16,91,down,0.5,-0.5,-0.5,2030.119049541885,2030.1255374168977,2030.616245500045,2030.616245500045,2030.68853283301,2030.68853283301,2030.68853283301,2031.2182311669458,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2031.2261719170492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,16,92,up,0.5,-2.0,-2.0,2031.2193415830843,2031.2261719170492,2031.716158832889,2031.716158832889,2031.7889773750212,2031.7889773750212,2031.7889773750212,2032.4017418329604,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2032.4098708329257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,16,93,down,0.5,1.5,1.5,2032.40306625003,2032.4098708329257,2032.8993778328877,2032.8993778328877,2032.9722897920292,2032.9722897920292,2032.9722897920292,2033.5345762500074,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2033.5422549170908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,16,94,down,0.5,0.0,0.0,2033.5356313330121,2033.5422549170908,2034.0320717499126,2034.0320717499126,2034.102487541968,2034.102487541968,2034.102487541968,2037.5239397499245,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2037.5327747499105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,16,95,down,0.5,1.5,1.5,2037.5252114168834,2037.5327747499105,2038.0245683330577,2038.0245683330577,2038.0993273330387,2038.0993273330387,2038.0993273330387,2038.6268160829786,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2038.6324287080206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,17,96,up,0.5,-1.5,-1.5,2038.6279512920883,2038.6324287080206,2039.1224467079155,2039.1224467079155,2039.1993559580296,2039.1993559580296,2039.2049928749911,2039.6513132920954,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2039.6594720000867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,17,97,up,0.5,2.0,2.0,2039.6526212079916,2039.6594720000867,2040.1494892919436,2040.1494892919436,2040.222411124967,2040.222411124967,2040.222411124967,2040.8660707499366,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2040.87112216698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,17,98,up,0.5,-2.5,-2.5,2040.8670951249078,2040.87112216698,2041.3576239999384,2041.3576239999384,2041.4328151249792,2041.4328151249792,2041.4398318750318,2042.157925749896,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2042.1659120828845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,17,99,up,0.5,0.5,0.5,2042.1589604578912,2042.1659120828845,2042.6588224170264,2042.6588224170264,2042.7332163748797,2042.7332163748797,2042.7332163748797,2043.2342759999447,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2043.2420776670333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,17,100,up,0.5,2.0,2.0,2043.235270832898,2043.2420776670333,2043.7318550830241,2043.7318550830241,2043.8052472919226,2043.8052472919226,2043.8052472919226,2044.3680686249863,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2044.3743654580321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,17,101,up,0.5,0.0,0.0,2044.368841541931,2044.3743654580321,2044.8659687500913,2044.8659687500913,2044.9387457498815,2044.9387457498815,2044.9387457498815,2046.0181146250106,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2046.0264138749335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,18,102,down,0.5,-3.0,-3.0,2046.0194271670189,2046.0264138749335,2046.5161533749197,2046.5161533749197,2046.5889846249484,2046.5889846249484,2046.5889846249484,2049.040090916911,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2049.0484374579974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,18,103,up,0.5,0.5,0.5,2049.041158667067,2049.0484374579974,2049.5416674169246,2049.5416674169246,2049.6159544999246,2049.6159544999246,2049.6159544999246,2050.1240312498994,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2050.1324300419074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,18,104,down,0.5,1.5,1.5,2050.1251334580593,2050.1324300419074,2050.624548499938,2050.624548499938,2050.6992948330007,2050.6992948330007,2050.6992948330007,2052.876834207913,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2052.882305041887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,18,105,down,0.5,0.0,0.0,2052.8778709170874,2052.882305041887,2053.3748162079137,2053.3748162079137,2053.4493122920394,2053.4493122920394,2053.4552375420462,2054.634895083029,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2054.6439873750787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,18,106,down,0.5,-2.0,-2.0,2054.6366987500805,2054.6439873750787,2055.1325071249157,2055.1325071249157,2055.2055156249553,2055.2055156249553,2055.2055156249553,2055.9402044171,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2055.9485738330986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,18,107,down,0.5,1.5,1.5,2055.941386082908,2055.9485738330986,2056.441125957994,2056.441125957994,2056.5164068329614,2056.5164068329614,2056.5164068329614,2057.084945499897,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2057.0935161670204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,19,108,up,0.5,-1.5,-1.5,2057.0864289579913,2057.0935161670204,2057.5822063749656,2057.5822063749656,2057.6563237500377,2057.6563237500377,2057.6563237500377,2058.3715174579993,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2058.3821555830073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,19,109,up,0.5,2.0,2.0,2058.372524916893,2058.3821555830073,2058.8648826670833,2058.8648826670833,2058.9377853330225,2058.9377853330225,2058.9492706670426,2061.3678329170216,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2061.3757094170433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,19,110,down,0.5,0.0,0.0,2061.368920708075,2061.3757094170433,2061.8650628749747,2061.8650628749747,2061.9390344999265,2061.9390344999265,2061.9390344999265,2062.4850238750223,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2062.493470333051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,19,111,down,0.5,-3.5,-3.5,2062.486866082996,2062.493470333051,2062.9825241249055,2062.9825241249055,2063.0558730419725,2063.0558730419725,2063.0558730419725,2063.523717999924,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2063.5313498328906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,19,112,up,0.5,2.0,2.0,2063.5247312919237,2063.5313498328906,2064.0243694579694,2064.0243694579694,2064.0997332918923,2064.0997332918923,2064.0997332918923,2064.6177685419098,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2064.6256129578687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,19,113,down,0.5,-0.5,-0.5,2064.6189444998745,2064.6256129578687,2065.1154256248847,2065.1154256248847,2065.1889703329653,2065.1889703329653,2065.1889703329653,2067.134874166921,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2067.1429531250615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,20,114,up,0.5,-3.0,-3.0,2067.136356208008,2067.1429531250615,2067.63163025002,2067.63163025002,2067.7048616250977,2067.7048616250977,2067.7048616250977,2068.209501292091,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,2068.2149272079114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,20,115,down,0.5,-1.0,-1.0,2068.210570416879,2068.2149272079114,2068.7077282920945,2068.7077282920945,2068.7830674580764,2068.7830674580764,2068.7830674580764,2069.2850077080075,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
