center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,text_3.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,829.6615251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,14,80,down,0.5,0,0,,829.6550245,829.6615251,830.1531597,830.1531597,830.2253533,830.2253533,830.2253533,830.7633625,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,830.7688247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,14,81,up,0.5,-1.5,-1.5,-30,830.7643221,830.7688247,831.2609361,831.2609361,831.3420727,831.335972,831.335972,832.0415328,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,832.0517448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,14,82,up,0.5,-2,-2,-30,832.0425232,832.0517448,832.5350459,832.5350459,832.6192199,832.6059362,832.6059362,836.8541243,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,836.8610668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,14,83,up,0.5,-0.5,-0.5,,836.8552135,836.8610668,837.3515216,837.3515216,837.4261208,837.4261208,837.4261208,837.8608272,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,837.868361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,15,84,up,0.5,0,0,,837.861869,837.868361,838.3609486,838.3609486,838.4359174,838.4359174,838.4359174,839.0714541,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,839.0800125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,15,85,up,0.5,3,3,30,839.0731555,839.0800125,839.5692159,839.5692159,839.640199,839.640199,839.640199,840.0712242,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,840.0797327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,15,86,up,0.5,1.5,1.5,30,840.072863,840.0797327,840.5691372,840.5691372,840.6403181,840.6403181,840.6403181,841.137692,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,841.1452845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,15,87,down,0.5,-2,-2,-30,841.1386794,841.1452845,841.6358267,841.6358267,841.7087794,841.7087794,841.7087794,842.2712649,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,842.2794576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,15,88,down,0.5,-0.5,-0.5,,842.2724884,842.2794576,842.7691668,842.7691668,842.8417918,842.8417918,842.8417918,843.3102559,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,843.3183148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,15,89,up,0.5,-1.5,-1.5,-30,843.3112699,843.3183148,843.8104075,843.8104075,843.8857299,843.8857299,843.8857299,844.9539169,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,844.9616055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,16,90,up,0.5,2,2,30,844.9549371,844.9616055,845.451442,845.451442,845.5227281,845.5227281,845.5227281,846.7710821,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,846.7789256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,16,91,up,0.5,0.5,0.5,,846.7721222,846.7789256,847.2686948,847.2686948,847.3424749,847.3424749,847.3424749,850.924778,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,850.9349908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,16,92,up,0.5,0,0,,850.925832,850.9349908,851.4181395,851.4181395,851.5027091,851.4889405,851.4889405,851.9082682,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,851.9184872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,16,93,down,0.5,2.5,2.5,30,851.9092351,851.9184872,852.401445,852.401445,852.4860069,852.4758668,852.4758668,853.0081302,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,853.0181981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,16,94,up,0.5,-1.5,-1.5,-30,853.0091549,853.0181981,853.5026738,853.5026738,853.5857625,853.5736042,853.5736042,854.4294603,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,854.4348442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,16,95,down,0.5,-2,-2,-30,854.4304552,854.4348442,854.9272147,854.9272147,855.0068299,855.0027969,855.0027969,859.4910559,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,859.5024018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,17,96,down,0.5,2,2,30,859.4920448,859.5024018,859.986091,859.986091,860.0697193,860.0581993,860.0581993,860.6260124,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,860.6346407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,17,97,up,0.5,2.5,2.5,30,860.626832,860.6346407,861.1246914,861.1246914,861.2015841,861.2015841,861.2015841,861.6563902,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,861.6680931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,17,98,down,0.5,0,0,,861.6568264,861.6680931,862.1528939,862.1528939,862.2254827,862.2254827,862.2254827,863.204933,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,863.2138643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,17,99,down,0.5,-2.5,-2.5,-30,863.206729,863.2138643,863.7024316,863.7024316,863.7750775,863.7750775,863.7750775,864.3603621,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,864.3685087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,17,100,up,0.5,-1,-1,-30,864.3613672,864.3685087,864.8595351,864.8595351,864.9360972,864.9360972,864.9360972,865.4078975,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,865.4185626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,17,101,up,0.5,0.5,0.5,,865.4089474,865.4185626,865.9027409,865.9027409,865.985982,865.9748564,865.9748564,866.7049846,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,866.7132505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,18,102,down,0.5,1.5,1.5,30,866.7063147,866.7132505,867.2020844,867.2020844,867.2756147,867.2756147,867.2756147,868.3105729,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,868.3187283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,18,103,up,0.5,0.5,0.5,,868.3118505,868.3187283,868.8108025,868.8108025,868.8858917,868.8858917,868.8858917,870.0872982,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,870.0949187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,18,104,down,0.5,-1.5,-1.5,-30,870.0882866,870.0949187,870.5857657,870.5857657,870.6565862,870.6565862,870.6565862,871.3548666,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,871.3631069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,18,105,up,0.5,-2,-2,-30,871.3562433,871.3631069,871.851408,871.851408,871.9254118,871.9254118,871.9254118,872.3962298,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,872.4016677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,18,106,down,0.5,0,0,,872.39722,872.4016677,872.8923755,872.8923755,872.9750887,872.9691255,872.9691255,873.5381217,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,873.5463592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,18,107,down,0.5,2,2,30,873.5394438,873.5463592,874.0358186,874.0358186,874.1088149,874.1088149,874.1088149,874.5705686,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,874.5782148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,19,108,up,0.5,0.5,0.5,,874.5715496,874.5782148,875.0694563,875.0694563,875.1419031,875.1419031,875.1419031,875.9204108,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,875.9282029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,19,109,down,0.5,1.5,1.5,30,875.9214302,875.9282029,876.4187297,876.4187297,876.4907178,876.4907178,876.4907178,877.1542412,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,877.1623752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,19,110,up,0.5,-1.5,-1.5,-30,877.1553531,877.1623752,877.6528038,877.6528038,877.7237057,877.7237057,877.7237057,878.2304056,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,878.2358662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,19,111,down,0.5,1,1,30,878.2314424,878.2358662,878.7275693,878.7275693,878.8080618,878.8023324,878.8023324,879.4267511,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,879.4347304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,19,112,down,0.5,-2,-2,-30,879.4277598,879.4347304,879.9266405,879.9266405,880.002813,880.002813,880.002813,880.557527,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,880.568659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,19,113,up,0.5,1,1,,880.5583452,880.568659,881.0579245,881.0579245,881.1349206,881.1349206,881.1349206,882.0540552,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,882.0625482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,20,114,down,0.5,0,0,,882.0551375,882.0625482,882.5518365,882.5518365,882.6251773,882.6251773,882.6251773,883.1438874,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,883.1521016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,20,115,up,0.5,2,2,30,883.1449728,883.1521016,883.6419879,883.6419879,883.7195403,883.7195403,883.7195403,884.321503,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,884.3303678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,20,116,up,0.5,-1.5,-1.5,-30,884.3229792,884.3303678,884.8191831,884.8191831,884.8924064,884.8924064,884.8924064,885.7382273,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,885.7466613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,20,117,down,0.5,-2,-2,-30,885.7394952,885.7466613,886.2346995,886.2346995,886.3092153,886.3092153,886.3092153,886.804786,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,886.8136769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,20,118,up,0.5,1.5,1.5,30,886.8063936,886.8136769,887.3015519,887.3015519,887.3751009,887.3751009,887.3751009,887.9577777,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,887.9685197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,20,119,down,0.5,0.5,0.5,,887.9587801,887.9685197,888.4513546,888.4513546,888.5358325,888.5234577,888.5234577,889.5703425,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,889.5780859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,21,120,down,0.5,1.5,1.5,30,889.571383,889.5780859,890.0691262,890.0691262,890.1419535,890.1419535,890.1419535,890.6711682,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,890.6791398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,21,121,down,0.5,-2,-2,-30,890.672433,890.6791398,891.1686773,891.1686773,891.2424035,891.2424035,891.2424035,891.8287453,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,891.83466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,21,122,up,0.5,1,1,,891.8297555,891.83466,892.3257375,892.3257375,892.4023305,892.4023305,892.4023305,893.0875949,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,893.0955716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,21,123,down,0.5,1,1,30,893.0886709,893.0955716,893.5857173,893.5857173,893.6569235,893.6569235,893.6569235,894.3268004,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
