center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,816.9970382908359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,16,95,up,0.5,-3.0,-3.0,-30,816.9884540408384,816.9970382908359,817.4878665830474,817.4878665830474,817.5646722079255,817.5646722079255,817.5646722079255,819.4218642499764,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,819.4302787499037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,17,96,up,0.5,1.5,1.5,30,819.4231779580005,819.4302787499037,819.9232805408537,819.9232805408537,819.9979410408996,819.9979410408996,819.9979410408996,820.772092500003,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,820.7801410409156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,17,97,up,0.5,-2.0,-2.0,-30,820.7731401249766,820.7801410409156,821.2731997908559,821.2731997908559,821.3480816248339,821.3480816248339,821.3480816248339,822.082379624946,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,822.0901285409927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,17,98,down,0.5,-2.0,-2.0,,822.0833643749356,822.0901285409927,822.5808830829337,822.5808830829337,822.6534310828429,822.6534310828429,822.6534310828429,823.4171137078665,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,823.4251672499813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,17,99,up,0.5,0.0,0.0,,823.4181911658961,823.4251672499813,823.9142791659106,823.9142791659106,823.9878062908538,823.9878062908538,823.9878062908538,824.7731388329994,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,824.7815251250286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,17,100,down,0.5,1.5,1.5,30,824.7745383328293,824.7815251250286,825.2740351250395,825.2740351250395,825.3479892499745,825.3479892499745,825.3479892499745,825.8751055828761,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,825.8807693750132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,17,101,up,0.5,-2.5,-2.5,-30,825.8761884579435,825.8807693750132,826.372860457981,826.372860457981,826.4479773750063,826.4479773750063,826.4523173328489,827.7214976248797,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,827.7302741659805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,18,102,up,0.5,2.0,2.0,30,827.7225597498473,827.7302741659805,828.2231152500026,828.2231152500026,828.2980097499676,828.2980097499676,828.2980097499676,829.150346082868,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,829.1582600409165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,18,103,up,0.5,-1.5,-1.5,-30,829.1515208329074,829.1582600409165,829.6469823329244,829.6469823329244,829.7202391659375,829.7202391659375,829.7202391659375,830.2668813329656,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,830.275066165952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,18,104,up,0.5,2.0,2.0,30,830.2681614579633,830.275066165952,830.7649331658613,830.7649331658613,830.8382914578542,830.8382914578542,830.8382914578542,832.3040070410352,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,832.3136673329864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,18,105,up,0.5,0.5,0.5,,832.3049960408825,832.3136673329864,832.7970031658188,832.7970031658188,832.8695792909712,832.8695792909712,832.8812815828715,833.3496764160227,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,833.3577022908721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,18,106,up,0.5,-2.0,-2.0,-30,833.350982332835,833.3577022908721,833.8480940000154,833.8480940000154,833.9205406249966,833.9205406249966,833.9205406249966,834.554752582917,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,834.5635235409718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,18,107,up,0.5,-1.5,-1.5,,834.5557335000485,834.5635235409718,835.0469182499219,835.0469182499219,835.120000249939,835.120000249939,835.131292207865,835.8185317078605,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,835.8304503329564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,19,108,up,0.5,2.5,2.5,30,835.8194482079707,835.8304503329564,836.3145747908857,836.3145747908857,836.3858715409879,836.3858715409879,836.3858715409879,836.9501035830472,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,836.9590643749107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,19,109,down,0.5,-2.0,-2.0,-30,836.9517354578711,836.9590643749107,837.4480932080187,837.4480932080187,837.5214484578464,837.5214484578464,837.5214484578464,838.222445708001,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,838.248055457836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,19,110,up,0.5,2.5,2.5,30,838.2249002498575,838.248055457836,838.723332833033,838.723332833033,838.7979979158845,838.7979979158845,838.7979979158845,840.1326774579939,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,840.1396229998209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,19,111,up,0.5,-1.0,-1.0,,840.133871790953,840.1396229998209,840.6307420409285,840.6307420409285,840.7048175828531,840.7048175828531,840.7048175828531,841.6253060000017,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,841.6309005408548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,19,112,down,0.5,-2.5,-2.5,-30,841.6263501248322,841.6309005408548,842.1231785828713,842.1231785828713,842.1980906249955,842.1980906249955,842.2045379579067,842.7220973749645,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,842.7300424159039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,19,113,down,0.5,0.0,0.0,,842.7231085409876,842.7300424159039,843.2234055828303,843.2234055828303,843.2980339159258,843.2980339159258,843.2980339159258,843.8867677908856,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,843.8974608748686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,20,114,down,0.5,2.0,2.0,30,843.8877710408997,843.8974608748686,844.3802711248863,844.3802711248863,844.4539239159785,844.4539239159785,844.464995124843,846.1831596659031,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,846.1912340829149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,20,115,up,0.5,-0.5,-0.5,,846.184240374947,846.1912340829149,846.680796665838,846.680796665838,846.7540153330192,846.7540153330192,846.7540153330192,847.8004093749914,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,847.8087255829014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,20,116,down,0.5,-0.5,-0.5,,847.8016309579834,847.8087255829014,848.2971854158677,848.2971854158677,848.3708181658294,848.3708181658294,848.3708181658294,849.8664260408841,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,849.8740659579635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,20,117,up,0.5,3.0,3.0,30,849.8679449998308,849.8740659579635,850.3645579998847,850.3645579998847,850.4377066248562,850.4377066248562,850.4377066248562,851.1217213328928,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,851.1301861659158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,20,118,down,0.5,-2.5,-2.5,-30,851.1227248329669,851.1301861659158,851.6232111249119,851.6232111249119,851.6980909160338,851.6980909160338,851.6980909160338,852.316674582893,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,852.3240532500204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,20,119,down,0.5,-3.0,-3.0,-30,852.3176989159547,852.3240532500204,852.8135041249916,852.8135041249916,852.8845089999959,852.8845089999959,852.8845089999959,853.4992773330305,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,853.5041066659614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,21,120,down,0.5,-1.0,-1.0,,853.4999644160271,853.5041066659614,853.9982517499011,853.9982517499011,854.070849374868,854.070849374868,854.070849374868,854.9031673329882,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,854.913781875046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,21,121,down,0.5,-3.0,-3.0,-30,854.9041835828684,854.913781875046,855.3974062909838,855.3974062909838,855.4692185828462,855.4692185828462,855.4813967908267,856.0323936659843,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,856.0400785410311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,21,122,down,0.5,1.5,1.5,30,856.0333591660019,856.0400785410311,856.5313164999243,856.5313164999243,856.604591374984,856.604591374984,856.604591374984,857.3554978328757,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,857.3636028750334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,21,123,down,0.5,2.5,2.5,30,857.356857500039,857.3636028750334,857.8566574999131,857.8566574999131,857.9312560828403,857.9312560828403,857.9312560828403,859.2834402078297,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,859.2920467499644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,21,124,down,0.5,-3.5,-3.5,-30,859.285085249925,859.2920467499644,859.7806819160469,859.7806819160469,859.8543519580271,859.8543519580271,859.8543519580271,860.7327881248202,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,860.740796915954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,21,125,down,0.5,-1.0,-1.0,,860.7341054158751,860.740796915954,861.2315199580044,861.2315199580044,861.3038359580096,861.3038359580096,861.3038359580096,862.0643874579109,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,862.0695767079014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,22,126,down,0.5,-3.5,-3.5,-30,862.0654653748497,862.0695767079014,862.5569506250322,862.5569506250322,862.6313546248712,862.6313546248712,862.6378264999948,863.3326467908919,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,863.3404036250431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,22,127,down,0.5,-1.5,-1.5,,863.3336269159336,863.3404036250431,863.8304256249685,863.8304256249685,863.9033959158696,863.9033959158696,863.9033959158696,865.8323367908597,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,865.8401386248879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,22,128,down,0.5,-1.5,-1.5,,865.8333404159639,865.8401386248879,866.3312013749965,866.3312013749965,866.4041269579902,866.4041269579902,866.4041269579902,867.1548195828218,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,867.1634620409459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,22,129,down,0.5,1.0,1.0,30,867.1560998328496,867.1634620409459,867.6562661249191,867.6562661249191,867.731103082886,867.731103082886,867.731103082886,868.6382632078603,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,868.646784249926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,22,130,down,0.5,2.0,2.0,30,868.639289499959,868.646784249926,869.1394279578235,869.1394279578235,869.214533665916,869.214533665916,869.214533665916,870.5662610409781,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,870.5744707079139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,22,131,up,0.5,-3.0,-3.0,-30,870.5673048750032,870.5744707079139,871.0634834580123,871.0634834580123,871.1375087078195,871.1375087078195,871.1375087078195,871.8723532909062,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,871.8804118328262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,23,132,up,0.5,-1.0,-1.0,,871.873392457841,871.8804118328262,872.3730870829895,872.3730870829895,872.4479192078579,872.4479192078579,872.4479192078579,873.0668237500358,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,873.0751088329125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,23,133,up,0.5,2.5,2.5,30,873.0684567498975,873.0751088329125,873.5647490830161,873.5647490830161,873.6374277500436,873.6374277500436,873.6374277500436,874.1832467080094,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,874.1917934159283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,23,134,up,0.5,-2.5,-2.5,-30,874.1846131659113,874.1917934159283,874.6817162078805,874.6817162078805,874.7537502499763,874.7537502499763,874.7537502499763,875.2057314999402,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,875.2139696248341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,23,135,up,0.5,1.5,1.5,30,875.206859458005,875.2139696248341,875.7071196248289,875.7071196248289,875.7811757498421,875.7811757498421,875.7811757498421,876.238413374871,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
