center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,text_11.started,surround_practice.stopped,center_practice.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-2,15.0,,563,563,0,,,,,,,,,,c-2,poss,100,0.75,z,1.2814689170045312,None,None,,,,,,,,,,,0,563,563,10,1138.213530042005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.2053975000017,1138.213530042005,1138.9527149170026,1138.9527149170026,1139.0271500420058,1139.0271500420058,1139.5020329170075,z,1.2814689170045312,None,1139.5021380420076,1139.5021838329994,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,0.0,,564,564,0,,,,,,,,,,c-4,noss,0,0.75,z,1.2915739589952864,None,None,,,,,,,,,,,0,564,564,445,1139.512960292006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.504142500009,1139.512960292006,1140.2518073750107,1140.2518073750107,1140.3270431670098,1140.3270431670098,1140.812736125008,z,1.2915739589952864,None,1140.8129111670132,1140.8129753329995,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,0.0,,565,565,0,,,,,,,,,,c-2,noss,0,1.25,z,1.8130617499991786,None,None,,,,,,,,,,,0,565,565,503,1140.8249303330085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.815706458001,1140.8249303330085,1142.0599334580038,1142.0599334580038,1142.1330645000126,1142.1330645000126,1142.64597016701,z,1.8130617499991786,None,1142.6460931670008,1142.64614695801,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,15.0,,566,566,0,,,,,,,,,,c+2,poss,100,1.25,period,1.627970916000777,None,None,,,,,,,,,,,0,566,566,106,1142.6570740830066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.6481566670118,1142.6570740830066,1143.8933337920025,1143.8933337920025,1143.9653584580083,1143.9653584580083,1144.2959627080127,period,1.627970916000777,None,1144.2960927920067,1144.2961488750007,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,567,567,0,,,,,,,,,,c+4,poss,100,1.0,z,1.840174458004185,None,None,,,,,,,,,,,0,567,567,129,1144.3072493750078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.2982129170123,1144.3072493750078,1145.2934337500046,1145.2934337500046,1145.365717958004,1145.365717958004,1146.1526745830051,z,1.840174458004185,None,1146.1527791670087,1146.152839167,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,0.0,,568,568,0,,,,,,,,,,c-2,noss,0,0.75,z,1.264480582991382,None,None,,,,,,,,,,,0,568,568,482,1146.1633295830106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.154773333008,1146.1633295830106,1146.9024936250062,1146.9024936250062,1146.9772413750034,1146.9772413750034,1147.4307150830136,z,1.264480582991382,None,1147.4308677500085,1147.43092483301,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-1,0.0,,569,569,0,,,,,,,,,,c-1,noss,0,0.75,period,1.293378083006246,None,None,,,,,,,,,,,0,569,569,518,1147.4419993330084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.4330093330063,1147.4419993330084,1148.1769747920043,1148.1769747920043,1148.248847958006,1148.248847958006,1148.7460149580002,period,1.293378083006246,None,1148.7461408750096,1148.7461952080048,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,-15.0,,570,570,0,,,,,,,,,,c-4,negs,100,0.75,z,1.1593548340024427,None,None,,,,,,,,,,,0,570,570,304,1148.7570232080034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.7482021250034,1148.7570232080034,1149.4939155419997,1149.4939155419997,1149.566939167009,1149.566939167009,1149.918956583002,z,1.1593548340024427,None,1149.9190899170062,1149.9191462080053,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-6,-15.0,,571,571,0,,,,,,,,,,c-6,negs,100,1.0,z,1.655078958006925,None,None,,,,,,,,,,,0,571,571,270,1149.9299257920065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.9213490830007,1149.9299257920065,1150.9192473750009,1150.9192473750009,1150.9940377080056,1150.9940377080056,1151.5963203749998,z,1.655078958006925,None,1151.596483500005,1151.5965434170066,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,0.0,,572,572,0,,,,,,,,,,c+4,noss,0,0.5,period,1.02819508399989,None,None,,,,,,,,,,,0,572,572,612,1151.6080578750116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.5991674170073,1151.6080578750116,1152.0935105000099,1152.0935105000099,1152.1665339580068,1152.1665339580068,1152.6463215000113,period,1.02819508399989,None,1152.6464497920097,1152.646505583005,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
6,15.0,,573,573,0,,,,,,,,,,c+6,poss,100,0.75,period,3.6198517919983715,None,None,,,,,,,,,,,0,573,573,156,1152.6575422919996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.6486317920062,1152.6575422919996,1153.3935640420095,1153.3935640420095,1153.4662128330092,1153.4662128330092,1156.27997233301,period,3.6198517919983715,None,1156.2801057080069,1156.2801632920018,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,0.0,,574,574,0,,,,,,,,,,c+2,noss,0,0.5,period,1.212674499998684,None,None,,,,,,,,,,,0,574,574,576,1156.2915033330064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.2825205830013,1156.2915033330064,1156.7770233750052,1156.7770233750052,1156.8489180830074,1156.8489180830074,1157.513042125007,period,1.212674499998684,None,1157.513172667008,1157.5132293330098,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,0.0,,575,575,0,,,,,,,,,,c+4,noss,0,0.5,period,1.5811031250050291,None,None,,,,,,,,,,,0,575,575,617,1157.5241446250002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.5154015830049,1157.5241446250002,1158.010390083,1158.010390083,1158.0825085000106,1158.0825085000106,1159.113440458008,period,1.5811031250050291,None,1159.113604500002,1159.1136637080053,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,0.0,,576,576,0,,,,,,,,,,c+2,noss,0,0.5,period,1.0275892920035403,None,None,,,,,,,,,,,0,576,576,582,1159.1254592500045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.1163726670056,1159.1254592500045,1159.6105454580102,1159.6105454580102,1159.6834285830118,1159.6834285830118,1160.1628919580107,period,1.0275892920035403,None,1160.1630186250113,1160.1630729170138,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,577,577,0,,,,,,,,,,c+4,poss,100,0.75,period,1.2951197499933187,None,None,,,,,,,,,,,0,577,577,125,1160.1738158750086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.165114375006,1160.1738158750086,1160.9104435830086,1160.9104435830086,1160.9831720420043,1160.9831720420043,1161.4799708330102,period,1.2951197499933187,None,1161.4801000830048,1161.480156125006,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,-15.0,,578,578,0,,,,,,,,,,c+2,negs,100,0.75,period,1.2384872499969788,None,None,,,,,,,,,,,0,578,578,407,1161.490688292004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.4823540830112,1161.490688292004,1162.2272636250127,1162.2272636250127,1162.299547750008,1162.299547750008,1162.7352033330098,period,1.2384872499969788,None,1162.7353262920078,1162.7353827500046,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,579,579,0,,,,,,,,,,c+4,poss,100,0.5,period,1.197861707987613,None,None,,,,,,,,,,,0,579,579,110,1162.7465317500028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.7375108330016,1162.7465317500028,1163.236156333005,1163.236156333005,1163.3111575420044,1163.3111575420044,1163.9467988329998,period,1.197861707987613,None,1163.946923542011,1163.946978167005,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,15.0,,580,580,0,,,,,,,,,,c+0,poss,100,0.75,z,1.3721667920035543,None,None,,,,,,,,,,,0,580,580,53,1163.9579886249994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.9493852920132,1163.9579886249994,1164.6939045000036,1164.6939045000036,1164.765908500005,1164.765908500005,1165.336154250006,z,1.3721667920035543,None,1165.336255458009,1165.3363025420113,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-1,0.0,,581,581,0,,,,,,,,,,c-1,noss,0,1.0,period,1.6488979169953382,None,None,,,,,,,,,,,0,581,581,525,1165.3470500000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.3382734580082,1165.3470500000112,1166.3360533330124,1166.3360533330124,1166.41129420801,1166.41129420801,1167.0019942500076,period,1.6488979169953382,None,1167.0022514170123,1167.002351083007,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,15.0,,582,582,0,,,,,,,,,,c+0,poss,100,1.0,z,1.5066835829929914,None,None,,,,,,,,,,,0,582,582,59,1167.0136073330068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.004744542006,1167.0136073330068,1168.0028756250103,1168.0028756250103,1168.0779661250126,1168.0779661250126,1168.5306617500028,z,1.5066835829929914,None,1168.5308105000004,1168.5308772500139,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-8,-15.0,,583,583,0,,,,,,,,,,c-8,negs,100,1.25,period,1.7624086249998072,None,None,,,,,,,,,,,0,583,583,247,1168.5421703750035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.5331130830018,1168.5421703750035,1169.7775705000095,1169.7775705000095,1169.8495452500065,1169.8495452500065,1170.3134090000094,period,1.7624086249998072,None,1170.3135356250132,1170.313597500004,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-8,-15.0,,584,584,0,,,,,,,,,,c-8,negs,100,1.0,z,1.9231390409986489,None,None,,,,,,,,,,,0,584,584,238,1170.324599167012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.3157065420091,1170.324599167012,1171.3110515420121,1171.3110515420121,1171.3835417500086,1171.3835417500086,1172.25287604201,z,1.9231390409986489,None,1172.2529981250118,1172.253059583003,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,-15.0,,585,585,0,,,,,,,,,,c+2,negs,100,0.5,period,1.002457750000758,None,None,,,,,,,,,,,0,585,585,396,1172.2638864580076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.2552010830113,1172.2638864580076,1172.7540542500064,1172.7540542500064,1172.8281038330024,1172.8281038330024,1173.2689109580097,period,1.002457750000758,None,1173.269014458012,1173.2690578750044,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,0.0,,586,586,0,,,,,,,,,,c+2,noss,0,0.75,z,1.4925575419911183,None,None,,,,,,,,,,,0,586,586,585,1173.2800021670118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.2709646250005,1173.2800021670118,1174.0197214580112,1174.0197214580112,1174.0948651670042,1174.0948651670042,1174.7801720420102,z,1.4925575419911183,None,1174.7803050000075,1174.7803621670027,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
6,15.0,,587,587,0,,,,,,,,,,c+6,poss,100,0.5,z,1.071602250012802,None,None,,,,,,,,,,,0,587,587,148,1174.7914940830087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.7827016670053,1174.7914940830087,1175.2778269580012,1175.2778269580012,1175.3498320830113,1175.3498320830113,1175.869032292001,z,1.071602250012802,None,1175.869154125001,1175.8692146670073,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,15.0,,588,588,0,,,,,,,,,,c+2,poss,100,1.25,z,1.8271260000037728,None,None,,,,,,,,,,,0,588,588,105,1175.880284458006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.8714570420125,1175.880284458006,1177.1200883750134,1177.1200883750134,1177.1948269170098,1177.1948269170098,1177.713623500007,z,1.8271260000037728,None,1177.7137218749995,1177.7137647920026,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-1,0.0,,589,589,0,,,,,,,,,,c-1,noss,0,0.75,z,1.2879305420065066,None,None,,,,,,,,,,,0,589,589,516,1177.7243883750052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.7156724170054,1177.7243883750052,1178.4610603330075,1178.4610603330075,1178.5335606670124,1178.5335606670124,1179.0235412500042,z,1.2879305420065066,None,1179.0236427920026,1179.0236875830014,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,15.0,,590,590,0,,,,,,,,,,c+0,poss,100,0.75,z,1.590735666002729,None,None,,,,,,,,,,,0,590,590,48,1179.030395958005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.0256483330013,1179.030395958005,1179.7698689580138,1179.7698689580138,1179.8452529170027,1179.8452529170027,1180.6305787920137,z,1.590735666002729,None,1180.6307062500127,1180.6307616670092,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,15.0,,591,591,0,,,,,,,,,,c-2,poss,100,1.0,z,1.6250372089998564,None,None,,,,,,,,,,,0,591,591,19,1180.641905167009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.6329859170073,1180.641905167009,1181.6278555000026,1181.6278555000026,1181.6998997080082,1181.6998997080082,1182.2700703330047,z,1.6250372089998564,None,1182.2701941250125,1182.2702489170042,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
1,0.0,,592,592,0,,,,,,,,,,c+1,noss,0,1.0,period,1.5866177500138292,None,None,,,,,,,,,,,0,592,592,562,1182.2809564580093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.2722107500012,1182.2809564580093,1183.2699287080031,1183.2699287080031,1183.345085500012,1183.345085500012,1183.8701469170046,period,1.5866177500138292,None,1183.8702746670024,1183.8703295420128,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,-15.0,,593,593,0,,,,,,,,,,c-4,negs,100,1.0,period,1.944165458000498,None,None,,,,,,,,,,,0,593,593,308,1183.8810328750114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.8723319580022,1183.8810328750114,1184.8705722500017,1184.8705722500017,1184.9449453330017,1184.9449453330017,1185.830502833007,period,1.944165458000498,None,1185.8306308330066,1185.8306864170008,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,-15.0,,594,594,0,,,,,,,,,,c-2,negs,100,1.0,period,1.5220015840022825,None,None,,,,,,,,,,,0,594,594,350,1185.8413654580072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.832689792005,1185.8413654580072,1186.8280857500067,1186.8280857500067,1186.9010144170024,1186.9010144170024,1187.3692158750055,period,1.5220015840022825,None,1187.3693400420016,1187.3693956670031,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,-15.0,,595,595,0,,,,,,,,,,c-2,negs,100,1.0,period,1.43339137500152,None,None,,,,,,,,,,,0,595,595,347,1187.3804977500113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.3714787920035,1187.3804977500113,1188.3701792920037,1188.3701792920037,1188.4452754580125,1188.4452754580125,1188.8191428749997,period,1.43339137500152,None,1188.8192623750074,1188.8193068330002,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,15.0,,596,596,0,,,,,,,,,,c-2,poss,100,1.25,z,1.7053596249897964,None,None,,,,,,,,,,,0,596,596,31,1188.8305745830003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.8212205420132,1188.8305745830003,1190.0698660000053,1190.0698660000053,1190.1453813750122,1190.1453813750122,1190.5476567920123,z,1.7053596249897964,None,1190.5479125830025,1190.548029542013,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,0.0,,597,597,0,,,,,,,,,,c-4,noss,0,1.0,z,1.4032008750073146,None,None,,,,,,,,,,,0,597,597,453,1190.559720958001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.5504684580083,1190.559720958001,1191.544845542012,1191.544845542012,1191.617146583012,1191.617146583012,1191.9692076670035,z,1.4032008750073146,None,1191.9693283330125,1191.969384000011,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,-15.0,,598,598,0,,,,,,,,,,c+0,negs,100,0.5,period,1.0201303339999868,None,None,,,,,,,,,,,0,598,598,360,1191.9807088330126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.9714748330007,1191.9807088330126,1192.4704833750002,1192.4704833750002,1192.5453605000075,1192.5453605000075,1193.0034896670113,period,1.0201303339999868,None,1193.0036085000029,1193.0036624170025,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,0.0,,599,599,0,,,,,,,,,,c-2,noss,0,0.5,z,0.9407196249958361,None,None,,,,,,,,,,,0,599,599,473,1193.014472625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.0056957500055,1193.014472625,1193.504290458004,1193.504290458004,1193.5787567500083,1193.5787567500083,1193.9644104170002,z,0.9407196249958361,None,1193.9646611670032,1193.964770000006,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,-15.0,,600,600,0,,,,,,,,,,c+0,negs,100,1.25,period,1.6698351670056581,None,None,,,,,,,,,,,0,600,600,387,1193.9761344580038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.9672530000098,1193.9761344580038,1195.2116545419995,1195.2116545419995,1195.2838317920105,1195.2838317920105,1195.6485196249996,period,1.6698351670056581,None,1195.6486504580098,1195.6487057500053,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
8,15.0,,601,601,0,,,,,,,,,,c+8,poss,100,0.75,period,1.1742462080001133,None,None,,,,,,,,,,,0,601,601,195,1195.6595887080039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.6507414170046,1195.6595887080039,1196.3950683750008,1196.3950683750008,1196.4676420000033,1196.4676420000033,1196.8377926670073,period,1.1742462080001133,None,1196.8379157920135,1196.8379714580078,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,-15.0,,602,602,0,,,,,,,,,,c+2,negs,100,1.25,period,1.7329246250010328,None,None,,,,,,,,,,,0,602,602,428,1196.8486263330124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.8403187080112,1196.8486263330124,1198.0877605830028,1198.0877605830028,1198.1621502500057,1198.1621502500057,1198.5869323750085,period,1.7329246250010328,None,1198.5870317500085,1198.5870748330053,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
