center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,text_12.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-4,0.0,,562,562,0,,,,,0,100,,,,,c-4,noss,1.25,z,1.7972350840136642,None,None,,,,,,,,,,,0,562,562,607,1017.9954084999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.9869853749988,1017.9954084999918,1019.2354502919916,1019.2354502919916,1019.2354502919916,1019.3095119169884,1019.3095119169884,1019.3095119169884,1019.7951907499955,z,1.7972350840136642,None,1019.7953282499948,1019.7953825419972,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
2,-15.0,,563,563,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.313309292003396,None,None,,,,,,,,,,,0,563,563,460,1019.8066643749917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.7978954579885,1019.8066643749917,1020.5417207499995,1020.5417207499995,1020.5417207499995,1020.6142417499941,1020.6142417499941,1020.6142417499941,1021.1284649579902,period,1.313309292003396,None,1021.1286122499878,1021.128665917,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-6,15.0,,564,564,0,,,,,100,0,,,,,c-6,poss,1.25,z,1.6590835840033833,None,None,,,,,,,,,,,0,564,564,60,1021.1401237499958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.1312706669996,1021.1401237499958,1022.3757613329944,1022.3757613329944,1022.3757613329944,1022.4489559579961,1022.4489559579961,1022.4489559579961,1022.8123624999862,z,1.6590835840033833,None,1022.8125065419881,1022.8125647919951,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-6,-15.0,,565,565,0,,,,,100,0,,,,,c-6,negs,0.5,z,1.1305790420010453,None,None,,,,,,,,,,,0,565,565,327,1022.8235582919879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.814820582993,1022.8235582919879,1023.3090079999965,1023.3090079999965,1023.3090079999965,1023.3813056249928,1023.3813056249928,1023.3813056249928,1023.961917749999,z,1.1305790420010453,None,1023.9620721249958,1023.9621303329914,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
0,15.0,,566,566,0,,,,,100,0,,,,,c+0,poss,1.0,z,1.5185787920054281,None,None,,,,,,,,,,,0,566,566,150,1023.974212999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.9653049579938,1023.974212999994,1024.958991624997,1024.958991624997,1024.958991624997,1025.0318297499907,1025.0318297499907,1025.0318297499907,1025.4959665829956,z,1.5185787920054281,None,1025.4960970829998,1025.496153916989,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
8,-15.0,,567,567,0,,,,,100,0,,,,,c+8,negs,1.0,period,1.4868950410018442,None,None,,,,,,,,,,,0,567,567,563,1025.5072450419975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.49846745799,1025.5072450419975,1026.4925602919975,1026.4925602919975,1026.4925602919975,1026.564513874997,1026.564513874997,1026.564513874997,1027.0057837079949,period,1.4868950410018442,None,1027.0058859169949,1027.005932666987,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
4,0.0,,568,568,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.278123708005296,None,None,,,,,,,,,,,0,568,568,716,1027.0122574579873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.0078707499924,1027.0122574579873,1027.752187332997,1027.752187332997,1027.752187332997,1027.8263559579937,1027.8263559579937,1027.8263559579937,1028.2953297919885,period,1.278123708005296,None,1028.2954292079958,1028.295471541991,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
4,15.0,,569,569,0,,,,,100,0,,,,,c+4,poss,0.5,z,1.0462199589965167,None,None,,,,,,,,,,,0,569,569,197,1028.3060803749977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.2974494579976,1028.3060803749977,1028.792660207997,1028.792660207997,1028.792660207997,1028.8648156669951,1028.8648156669951,1028.8648156669951,1029.361857416996,z,1.0462199589965167,None,1029.3619796669955,1029.362032332996,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
8,15.0,,570,570,0,,,,,100,0,,,,,c+8,poss,0.75,period,1.4049602089944528,None,None,,,,,,,,,,,0,570,570,265,1029.3731481669965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.3644550419995,1029.3731481669965,1030.108567541989,1030.108567541989,1030.108567541989,1030.1821705419861,1030.1821705419861,1030.1821705419861,1030.7848272919946,period,1.4049602089944528,None,1030.784945041989,1030.7850125419936,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
0,-15.0,,571,571,0,,,,,100,0,,,,,c+0,negs,1.25,period,1.753661666996777,None,None,,,,,,,,,,,0,571,571,447,1030.7958095829963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.7874684579874,1030.7958095829963,1032.035455624995,1032.035455624995,1032.035455624995,1032.1098602079874,1032.1098602079874,1032.1098602079874,1032.5620269579958,period,1.753661666996777,None,1032.5621518749977,1032.562204832997,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
6,-15.0,,572,572,0,,,,,100,0,,,,,c+6,negs,1.0,period,1.5053803749906365,None,None,,,,,,,,,,,0,572,572,532,1032.5728601249866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.5642205829936,1032.5728601249866,1033.5593140829878,1033.5593140829878,1033.5593140829878,1033.6318382079917,1033.6318382079917,1033.6318382079917,1034.0846908329986,period,1.5053803749906365,None,1034.0848090829968,1034.08486024999,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
2,-15.0,,573,573,0,,,,,100,0,,,,,c+2,negs,1.0,period,1.5377046249923296,None,None,,,,,,,,,,,0,573,573,466,1034.0958472079947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.0870207919943,1034.0958472079947,1035.0858587919938,1035.0858587919938,1035.0858587919938,1035.1598458329972,1035.1598458329972,1035.1598458329972,1035.6458603329957,period,1.5377046249923296,None,1035.6460709999956,1035.646182624987,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-2,0.0,,574,574,0,,,,,0,100,,,,,c-2,noss,1.0,z,1.4709143329964718,None,None,,,,,,,,,,,0,574,574,628,1035.6575840419973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.6486419579887,1035.6575840419973,1036.6429010829888,1036.6429010829888,1036.6429010829888,1036.7165575829858,1036.7165575829858,1036.7165575829858,1037.133223249999,z,1.4709143329964718,None,1037.1333204169932,1037.1333707079903,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
8,15.0,,575,575,0,,,,,100,0,,,,,c+8,poss,1.25,period,1.803074999988894,None,None,,,,,,,,,,,0,575,575,283,1037.1597379579907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.135293291998,1037.1597379579907,1038.3762229999993,1038.3762229999993,1038.3762229999993,1038.4499795829906,1038.4499795829906,1038.4499795829906,1038.9678918329882,period,1.803074999988894,None,1038.9679929169943,1038.968033666999,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-2,0.0,,576,576,0,,,,,0,100,,,,,c-2,noss,1.25,z,1.6844304159894818,None,None,,,,,,,,,,,0,576,576,637,1038.9790008329874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.9699449170002,1038.9790008329874,1040.2187158329907,1040.2187158329907,1040.2187158329907,1040.293739582994,1040.293739582994,1040.293739582994,1040.6676802919974,z,1.6844304159894818,None,1040.6677743749897,1040.6678226249933,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-4,0.0,,577,577,0,,,,,0,100,,,,,c-4,noss,0.5,z,1.129392499991809,None,None,,,,,,,,,,,0,577,577,578,1040.678862124987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.6697635829914,1040.678862124987,1041.1685123329953,1041.1685123329953,1041.1685123329953,1041.2435829579917,1041.2435829579917,1041.2435829579917,1041.8127889999887,z,1.129392499991809,None,1041.812970791987,1041.8130374169996,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
4,0.0,,578,578,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.323988083997392,None,None,,,,,,,,,,,0,578,578,719,1041.8252732499968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.816104957994,1041.8252732499968,1042.5596192499943,1042.5596192499943,1042.5596192499943,1042.6322809169942,1042.6322809169942,1042.6322809169942,1043.1521451669978,period,1.323988083997392,None,1043.1523028749943,1043.1523518329923,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-4,-15.0,,579,579,0,,,,,100,0,,,,,c-4,negs,1.0,period,1.6939223750086967,None,None,,,,,,,,,,,0,579,579,371,1043.1633678329963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.1549843749963,1043.1633678329963,1044.1525091249932,1044.1525091249932,1044.1525091249932,1044.2267599169863,1044.2267599169863,1044.2267599169863,1044.8626137079991,period,1.6939223750086967,None,1044.8627190419938,1044.8627611249976,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-4,15.0,,580,580,0,,,,,100,0,,,,,c-4,poss,0.5,z,1.024817666009767,None,None,,,,,,,,,,,0,580,580,64,1044.8733615419915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.8647304579936,1044.8733615419915,1045.358808207995,1045.358808207995,1045.358808207995,1045.431629374987,1045.431629374987,1045.431629374987,1045.9007061669981,z,1.024817666009767,None,1045.9008031669946,1045.9008462919883,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-6,-15.0,,581,581,0,,,,,100,0,,,,,c-6,negs,1.25,z,1.7822167920094216,None,None,,,,,,,,,,,0,581,581,345,1045.9118706669979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.9028288329864,1045.9118706669979,1047.1424762499955,1047.1424762499955,1047.1424762499955,1047.2146945419954,1047.2146945419954,1047.2146945419954,1047.6967727499868,z,1.7822167920094216,None,1047.6969444579881,1047.6969997079868,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-2,15.0,,582,582,0,,,,,100,0,,,,,c-2,poss,0.5,z,0.9894777089939453,None,None,,,,,,,,,,,0,582,582,102,1047.7086228749977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.6996563329885,1047.7086228749977,1048.193228749995,1048.193228749995,1048.193228749995,1048.265420249998,1048.265420249998,1048.265420249998,1048.7014638330002,z,0.9894777089939453,None,1048.701562999995,1048.7016054579872,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-6,-15.0,,583,583,0,,,,,100,0,,,,,c-6,negs,0.75,z,1.328879374996177,None,None,,,,,,,,,,,0,583,583,334,1048.7125721669872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.703545499986,1048.7125721669872,1049.4531600419868,1049.4531600419868,1049.4531600419868,1049.5271141249978,1049.5271141249978,1049.5271141249978,1050.0461036669876,z,1.328879374996177,None,1050.0462257079926,1050.046278666996,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
0,15.0,,584,584,0,,,,,100,0,,,,,c+0,poss,1.25,z,1.7594657500012545,None,None,,,,,,,,,,,0,584,584,156,1050.0569736669859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.048310291997,1050.0569736669859,1051.292372416996,1051.292372416996,1051.292372416996,1051.3664493329998,1051.3664493329998,1051.3664493329998,1051.8278817919927,z,1.7594657500012545,None,1051.8279843749915,1051.8280289579998,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-2,15.0,,585,585,0,,,,,100,0,,,,,c-2,poss,1.0,z,1.4939027090003947,None,None,,,,,,,,,,,0,585,585,112,1051.8354424999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.8300724999863,1051.8354424999998,1052.8199489169929,1052.8199489169929,1052.8199489169929,1052.893934666994,1052.893934666994,1052.893934666994,1053.335840374988,z,1.4939027090003947,None,1053.3359918329952,1053.3361649169965,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-2,15.0,,586,586,0,,,,,100,0,,,,,c-2,poss,1.25,z,1.8023098749981727,None,None,,,,,,,,,,,0,586,586,124,1053.3468292079924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.3385832919885,1053.3468292079924,1054.5862457499898,1054.5862457499898,1054.5862457499898,1054.6606437499868,1054.6606437499868,1054.6606437499868,1055.151708624995,z,1.8023098749981727,None,1055.1518285829952,1055.1518783749925,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
0,-15.0,,587,587,0,,,,,100,0,,,,,c+0,negs,1.0,period,1.540180333002354,None,None,,,,,,,,,,,0,587,587,434,1055.1628639579867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.1539388749952,1055.1628639579867,1056.1524516669888,1056.1524516669888,1056.1524516669888,1056.2274209999887,1056.2274209999887,1056.2274209999887,1056.7131310829864,period,1.540180333002354,None,1056.7132885829924,1056.7133498329931,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-6,-15.0,,588,588,0,,,,,100,0,,,,,c-6,negs,0.75,z,1.5872848339931807,None,None,,,,,,,,,,,0,588,588,329,1056.7246781669965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.7157694579946,1056.7246781669965,1057.4602431669919,1057.4602431669919,1057.4602431669919,1057.533215042,1057.533215042,1057.533215042,1058.319591291991,z,1.5872848339931807,None,1058.319763374995,1058.3198344169941,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
4,0.0,,589,589,0,,,,,0,100,,,,,c+4,noss,1.25,period,1.7640139589930186,None,None,,,,,,,,,,,0,589,589,731,1058.3309262919938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.3225623749895,1058.3309262919938,1059.569975374994,1059.569975374994,1059.569975374994,1059.644339541992,1059.644339541992,1059.644339541992,1060.0977606669912,period,1.7640139589930186,None,1060.0980258329946,1060.0981384579936,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
2,-15.0,,590,590,0,,,,,100,0,,,,,c+2,negs,0.5,period,1.0244151670049177,None,None,,,,,,,,,,,0,590,590,451,1060.1097550419945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.1006808749953,1060.1097550419945,1060.5936927079892,1060.5936927079892,1060.5936927079892,1060.665896999999,1060.665896999999,1060.665896999999,1061.1466584579903,period,1.0244151670049177,None,1061.1468186249986,1061.146991332993,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-2,15.0,,591,591,0,,,,,100,0,,,,,c-2,poss,1.0,z,1.475385792000452,None,None,,,,,,,,,,,0,591,591,114,1061.1589877499937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.1500405829865,1061.1589877499937,1062.1437006669876,1062.1437006669876,1062.1437006669876,1062.2160740419931,1062.2160740419931,1062.2160740419931,1062.64649262499,z,1.475385792000452,None,1062.646643,1062.6467014169903,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
8,15.0,,592,592,0,,,,,100,0,,,,,c+8,poss,0.5,period,0.9387254580069566,None,None,,,,,,,,,,,0,592,592,259,1062.6579774579877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.6492630419962,1062.6579774579877,1063.1431480419997,1063.1431480419997,1063.1431480419997,1063.2160122919886,1063.2160122919886,1063.2160122919886,1063.6020572919952,period,0.9387254580069566,None,1063.6021840419999,1063.6022356249887,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
2,15.0,,593,593,0,,,,,100,0,,,,,c+2,poss,0.75,z,1.2184536249988014,None,None,,,,,,,,,,,0,593,593,174,1063.6130575829884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.604184166994,1063.6130575829884,1064.3536892919947,1064.3536892919947,1064.3536892919947,1064.42781095799,1064.42781095799,1064.42781095799,1064.8353964169946,z,1.2184536249988014,None,1064.8354991249944,1064.83554,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
2,-15.0,,594,594,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.222624458008795,None,None,,,,,,,,,,,0,594,594,457,1064.8465057499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.8374545419938,1064.8465057499998,1065.5867519579915,1065.5867519579915,1065.5867519579915,1065.661197874986,1065.661197874986,1065.661197874986,1066.0798513329937,period,1.222624458008795,None,1066.0799777079956,1066.0800297499954,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-8,15.0,,595,595,0,,,,,100,0,,,,,c-8,poss,1.25,z,1.6538094170100521,None,None,,,,,,,,,,,0,595,595,31,1066.0906810419983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.0821001669974,1066.0906810419983,1067.3273304169998,1067.3273304169998,1067.3273304169998,1067.3992832919903,1067.3992832919903,1067.3992832919903,1067.7473050829867,z,1.6538094170100521,None,1067.7474457919889,1067.7475006669993,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-4,15.0,,596,596,0,,,,,100,0,,,,,c-4,poss,1.0,z,1.407839541992871,None,None,,,,,,,,,,,0,596,596,86,1067.7587980829994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.7499059169932,1067.7587980829994,1068.7439837079874,1068.7439837079874,1068.7439837079874,1068.8167953329976,1068.8167953329976,1068.8167953329976,1069.1697650419956,z,1.407839541992871,None,1069.1698902919888,1069.169933207988,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
6,15.0,,597,597,0,,,,,100,0,,,,,c+6,poss,0.75,period,1.357958749998943,None,None,,,,,,,,,,,0,597,597,238,1069.1801151669933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.1719162079971,1069.1801151669933,1069.9196422919922,1069.9196422919922,1069.9196422919922,1069.9946640419948,1069.9946640419948,1069.9946640419948,1070.5466410829977,period,1.357958749998943,None,1070.5467661669973,1070.5468174169946,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
0,-15.0,,598,598,0,,,,,100,0,,,,,c+0,negs,1.25,period,1.7406843329954427,None,None,,,,,,,,,,,0,598,598,446,1070.557583124988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.548909249992,1070.557583124988,1071.7940188749926,1071.7940188749926,1071.7940188749926,1071.8661854579987,1071.8661854579987,1071.8661854579987,1072.3022749999946,period,1.7406843329954427,None,1072.3023958749982,1072.3024483329937,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
